,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),년월일,총량(kw)
269,2013-09-27,17.5,25.8,,2.5,47.6,12.0,18.1,2.8,2013-09-27,1332.2160000000001
270,2013-09-28,19.6,27.0,,1.8,55.1,12.0,12.09,8.5,2013-09-28,895.788
271,2013-09-29,21.5,25.9,6.5,2.8,75.5,11.9,6.05,9.8,2013-09-29,478.656
272,2013-09-30,21.1,25.9,4.5,2.0,76.0,11.9,8.43,8.1,2013-09-30,677.232
273,2013-10-01,20.5,27.2,,3.0,64.3,11.8,15.66,3.8,2013-10-01,1250.46
274,2013-10-02,19.4,24.6,,2.6,65.5,11.8,7.07,6.6,2013-10-02,443.44800000000004
275,2013-10-03,16.8,24.6,,2.8,56.1,11.8,12.57,3.3,2013-10-03,1192.788
276,2013-10-04,15.1,25.6,,3.1,46.6,11.7,19.37,0.6,2013-10-04,1566.684
277,2013-10-05,18.5,25.7,0.2,3.6,61.0,11.7,11.05,7.0,2013-10-05,918.684
278,2013-10-06,21.6,24.9,5.5,3.6,77.4,11.7,2.95,9.4,2013-10-06,257.36400000000003
279,2013-10-07,22.4,29.8,0.5,2.9,68.4,11.6,12.98,9.6,2013-10-07,1023.12
280,2013-10-08,19.9,23.5,83.0,4.8,82.8,11.6,1.42,9.5,2013-10-08,41.48
281,2013-10-09,19.3,22.1,0.5,2.5,75.3,11.5,5.35,10.0,2013-10-09,357.48
282,2013-10-10,20.4,25.5,0.5,2.5,76.5,11.5,6.92,9.4,2013-10-10,542.556
283,2013-10-11,16.3,26.4,,4.6,52.9,11.5,15.99,1.8,2013-10-11,1334.88
284,2013-10-12,14.0,22.7,,2.5,35.3,11.4,18.18,0.0,2013-10-12,1588.9679999999998
285,2013-10-13,14.7,25.0,,2.4,46.3,11.4,17.37,0.3,2013-10-13,1508.328
286,2013-10-14,16.7,26.7,,1.9,63.8,11.4,16.51,0.0,2013-10-14,1438.596
287,2013-10-15,13.8,25.9,,3.9,59.3,11.3,13.57,4.8,2013-10-15,1190.88
288,2013-10-16,11.5,19.4,,3.4,41.3,11.3,15.65,1.3,2013-10-16,1296.684
289,2013-10-17,11.1,20.5,,2.1,44.0,11.3,13.43,4.9,2013-10-17,1141.9560000000001
290,2013-10-18,13.9,22.7,,3.5,49.8,11.2,14.18,5.6,2013-10-18,1371.5639999999999
291,2013-10-19,15.1,22.8,,3.4,56.3,11.2,8.96,8.6,2013-10-19,796.86
292,2013-10-20,16.8,24.7,,2.1,57.6,11.2,12.18,4.6,2013-10-20,1052.71
293,2013-10-21,15.0,23.8,,2.9,55.3,11.1,15.4,3.9,2013-10-21,1370.2679999999998
294,2013-10-22,15.7,21.4,,4.0,57.3,11.1,8.04,6.4,2013-10-22,675.0
295,2013-10-23,15.7,23.1,,3.8,57.6,11.1,11.59,5.9,2013-10-23,1191.93
296,2013-10-24,15.6,21.3,1.0,2.5,63.1,11.0,5.22,9.8,2013-10-24,363.564
297,2013-10-25,12.0,21.5,,3.6,40.9,11.0,13.97,3.6,2013-10-25,1326.7079999999999
298,2013-10-26,9.1,20.2,,3.3,42.6,11.0,15.42,0.6,2013-10-26,1487.376
299,2013-10-27,10.0,20.6,,3.1,40.1,10.9,15.45,0.0,2013-10-27,1495.656
300,2013-10-28,10.8,22.1,,2.0,46.3,10.9,14.51,3.9,2013-10-28,1398.5279999999998
301,2013-10-29,12.4,22.0,,2.7,37.0,10.9,13.6,1.1,2013-10-29,1293.6960000000001
302,2013-10-30,12.8,21.6,,2.4,45.9,10.8,14.5,2.6,2013-10-30,1408.7879999999998
303,2013-10-31,13.4,21.7,,1.4,53.8,10.8,7.29,5.4,2013-10-31,555.552
304,2013-11-01,15.2,22.7,,2.7,61.4,10.8,12.05,3.1,2013-11-01,1141.056
305,2013-11-02,14.8,23.6,,1.8,66.4,10.7,11.35,4.8,2013-11-02,1087.848
306,2013-11-03,16.1,22.9,0.5,1.6,65.1,10.7,7.59,7.6,2013-11-03,647.6759999999999
307,2013-11-04,13.2,20.7,,3.3,50.8,10.7,12.0,0.4,2013-11-04,1164.528
308,2013-11-05,12.9,21.7,,2.3,52.5,10.6,13.74,0.0,2013-11-05,1412.964
309,2013-11-06,12.5,20.4,2.5,2.2,72.3,10.6,5.35,5.6,2013-11-06,409.608
310,2013-11-07,12.8,21.2,,3.6,44.0,10.6,12.5,0.0,2013-11-07,1223.46
311,2013-11-08,9.1,19.2,,2.6,47.0,10.5,13.5,3.9,2013-11-08,1364.4
312,2013-11-09,12.8,19.8,31.5,2.2,68.5,10.5,6.58,8.9,2013-11-09,535.9680000000001
313,2013-11-10,7.2,23.8,3.0,3.6,52.3,10.5,10.16,3.4,2013-11-10,1037.52
314,2013-11-11,5.1,11.6,,4.2,35.5,10.5,14.49,0.3,2013-11-11,1587.4920000000002
315,2013-11-12,3.3,12.0,,3.3,38.6,10.4,12.84,1.9,2013-11-12,0.0
316,2013-11-13,3.8,15.3,,2.2,50.8,10.4,13.36,0.9,2013-11-13,1438.74
317,2013-11-14,8.9,16.5,1.5,3.4,56.4,10.4,10.87,5.9,2013-11-14,1046.52
318,2013-11-15,8.2,18.2,0.1,2.4,57.3,10.3,11.97,1.6,2013-11-15,1246.104
319,2013-11-16,9.0,17.5,,3.3,54.9,10.3,11.4,0.3,2013-11-16,1199.736
320,2013-11-17,6.2,14.2,0.0,5.3,44.0,10.3,12.42,1.3,2013-11-17,1389.384
321,2013-11-18,3.5,10.6,,5.7,42.6,10.3,11.65,2.9,2013-11-18,1365.0839999999998
322,2013-11-19,3.4,9.9,,7.1,44.8,10.2,11.6,1.5,2013-11-19,1233.252
323,2013-11-20,3.7,11.3,,4.8,41.9,10.2,12.72,0.3,2013-11-20,1450.26
324,2013-11-21,1.9,11.9,,2.5,46.3,10.2,12.87,0.0,2013-11-21,1476.2879999999998
325,2013-11-22,3.7,14.4,,2.9,44.6,10.2,12.45,0.0,2013-11-22,1413.648
326,2013-11-23,5.5,14.2,,3.1,52.6,10.1,10.96,2.3,2013-11-23,1227.5639999999999
327,2013-11-24,7.9,16.2,13.0,3.0,56.0,10.1,8.85,7.8,2013-11-24,973.7639999999999
328,2013-11-25,5.7,16.7,9.0,7.9,53.9,10.1,7.32,4.4,2013-11-25,735.696
329,2013-11-26,3.6,10.5,,4.5,42.5,10.1,12.3,2.1,2013-11-26,1432.836
330,2013-11-27,1.2,13.3,0.5,5.2,53.4,10.1,7.33,6.3,2013-11-27,711.324
331,2013-11-28,-0.8,5.9,,3.3,49.5,10.0,9.45,1.3,2013-11-28,925.2
332,2013-11-29,-0.1,8.4,,3.4,47.5,10.0,12.44,0.1,2013-11-29,1393.2
333,2013-11-30,2.3,12.4,,2.9,50.4,10.0,12.08,0.0,2013-11-30,1404.36
334,2013-12-01,5.0,14.5,,2.5,52.3,10.0,10.31,0.0,2013-12-01,1149.84
335,2013-12-02,3.1,12.5,,3.5,44.9,10.0,12.19,0.0,2013-12-02,1412.5320000000002
336,2013-12-03,3.9,12.5,,3.0,49.3,10.0,10.93,0.0,2013-12-03,1232.892
337,2013-12-04,4.9,14.2,,2.3,48.6,9.9,10.91,0.0,2013-12-04,1220.4
338,2013-12-05,6.2,14.1,,3.0,39.5,9.9,9.47,5.4,2013-12-05,983.916
339,2013-12-06,5.5,13.3,,3.1,41.1,9.9,10.65,0.0,2013-12-06,1237.5
340,2013-12-07,3.9,12.3,,2.6,41.4,9.9,10.75,0.0,2013-12-07,1228.032
341,2013-12-08,5.8,14.1,,1.9,49.9,9.9,10.63,0.4,2013-12-08,1224.18
342,2013-12-09,6.9,14.0,5.0,3.8,72.6,9.9,1.32,8.5,2013-12-09,81.396
343,2013-12-10,2.7,9.8,,3.7,50.0,9.9,10.89,0.8,2013-12-10,1261.98
344,2013-12-11,1.0,7.1,,5.1,49.1,9.8,6.8,2.8,2013-12-11,952.488
345,2013-12-12,-0.3,8.4,,5.2,44.3,9.9,11.0,1.8,2013-12-12,1294.272
346,2013-12-13,-1.6,7.6,,3.9,43.5,9.8,10.75,2.4,2013-12-13,1298.448
347,2013-12-14,-1.7,9.0,,4.6,45.3,9.8,10.78,1.1,2013-12-14,1301.44
348,2013-12-15,-0.1,7.6,,2.7,36.5,9.8,11.26,2.1,2013-12-15,410.54400000000004
349,2013-12-16,-0.1,9.0,,1.4,43.9,9.8,5.96,7.0,2013-12-16,511.02
350,2013-12-17,6.0,10.0,3.5,3.6,66.8,9.8,3.56,10.0,2013-12-17,287.42400000000004
351,2013-12-18,4.9,8.6,1.5,4.4,68.4,9.8,3.78,9.9,2013-12-18,250.308
352,2013-12-19,-0.6,6.1,2.5,4.2,54.1,9.8,9.83,2.5,2013-12-19,1162.512
353,2013-12-20,-1.3,6.7,0.1,4.1,55.0,9.8,10.57,2.0,2013-12-20,1259.532
354,2013-12-21,0.0,9.1,,4.1,46.4,9.8,10.67,0.0,2013-12-21,1244.88
355,2013-12-22,-1.2,8.8,,4.0,37.1,9.8,11.02,1.6,2013-12-22,1289.232
356,2013-12-23,0.9,8.5,,4.4,39.6,9.8,10.7,1.1,2013-12-23,1247.73
357,2013-12-24,-0.4,10.0,,3.0,46.0,9.8,7.54,2.1,2013-12-24,672.9119999999999
358,2013-12-25,3.4,13.7,,2.1,61.0,9.8,8.45,4.1,2013-12-25,900.432
359,2013-12-26,2.8,8.5,,3.1,53.5,9.8,2.67,7.4,2013-12-26,187.27200000000002
360,2013-12-27,-2.2,5.3,,3.7,35.9,9.8,10.93,0.5,2013-12-27,1268.244
361,2013-12-28,-4.0,4.4,,2.9,34.9,9.8,11.6,0.0,2013-12-28,1409.4
362,2013-12-29,-3.0,6.0,,3.6,42.3,9.8,11.29,0.0,2013-12-29,1329.876
363,2013-12-30,0.5,9.2,,4.9,49.5,9.8,10.47,0.4,2013-12-30,1196.64
364,2013-12-31,3.1,10.4,,5.7,48.5,9.8,10.0,0.0,2013-12-31,1134.3239999999998
365,2014-01-01,4.9,9.9,,5.3,37.1,9.9,10.05,0.0,2014-01-01,1135.188
366,2014-01-02,3.8,12.0,,2.7,31.9,9.9,9.6,2.3,2014-01-02,1011.6
367,2014-01-03,5.1,13.5,,2.4,26.0,9.9,7.76,5.3,2014-01-03,783.3960000000001
368,2014-01-04,4.6,12.4,,2.7,49.6,9.9,9.29,5.6,2014-01-04,1027.872
369,2014-01-05,3.5,11.3,,2.9,46.6,9.9,10.75,2.3,2014-01-05,1240.56
370,2014-01-06,0.6,11.1,,2.5,33.3,9.9,10.32,0.0,2014-01-06,1161.288
371,2014-01-07,4.0,10.7,,3.1,31.4,9.9,9.95,5.5,2014-01-07,1116.9360000000001
372,2014-01-08,2.3,6.9,7.0,2.8,69.0,9.9,1.15,8.4,2014-01-08,67.248
373,2014-01-09,-5.1,3.0,,4.1,22.3,9.9,12.8,0.0,2014-01-09,1550.34
374,2014-01-10,-5.4,4.5,,2.9,37.5,10.0,11.73,0.4,2014-01-10,1370.9520000000002
375,2014-01-11,-1.7,6.2,,2.6,44.5,10.0,10.71,2.0,2014-01-11,1221.4080000000001
376,2014-01-12,-0.6,7.8,,2.5,45.4,10.0,9.18,2.8,2014-01-12,894.6360000000001
377,2014-01-13,-2.6,5.8,,3.5,22.6,10.0,12.76,1.4,2014-01-13,1508.616
378,2014-01-14,-3.3,7.2,,4.2,20.9,10.0,12.67,0.8,2014-01-14,1510.9560000000001
379,2014-01-15,-2.1,7.3,,3.6,25.6,10.1,12.62,0.0,2014-01-15,1479.06
380,2014-01-16,-1.1,8.4,,4.1,37.5,10.1,11.99,1.0,2014-01-16,1371.744
381,2014-01-17,0.8,9.0,,3.0,41.4,10.1,10.27,1.4,2014-01-17,1105.2
382,2014-01-18,-0.8,7.1,,3.3,37.0,10.1,10.04,0.3,2014-01-18,1121.58
383,2014-01-19,-3.1,7.4,,3.4,34.1,10.1,12.7,2.0,2014-01-19,1475.604
384,2014-01-20,2.2,9.3,0.1,4.7,52.1,10.2,7.0,5.6,2014-01-20,652.5
385,2014-01-21,-2.4,4.5,,4.4,43.1,10.2,11.19,0.5,2014-01-21,1357.848
386,2014-01-22,-4.0,6.2,,4.3,37.1,10.2,12.94,0.1,2014-01-22,1479.924
387,2014-01-23,-1.0,9.4,,3.6,41.8,10.2,13.31,0.0,2014-01-23,1501.092
388,2014-01-24,3.5,14.5,,5.9,59.4,10.3,11.83,3.5,2014-01-24,1249.524
389,2014-01-25,8.3,15.3,1.5,4.8,67.4,10.3,2.74,7.0,2014-01-25,141.3
390,2014-01-26,2.5,11.3,,3.1,42.4,10.3,13.46,0.0,2014-01-26,1511.28
391,2014-01-27,0.9,10.7,,3.2,52.6,10.3,13.25,0.0,2014-01-27,1448.28
392,2014-01-28,5.9,15.0,,4.0,44.5,10.4,10.91,2.3,2014-01-28,1043.7839999999999
393,2014-01-29,4.2,14.1,,3.3,45.8,10.4,12.81,3.9,2014-01-29,1347.66
394,2014-01-30,8.6,14.6,1.0,5.0,69.0,10.4,8.39,5.9,2014-01-30,763.668
395,2014-01-31,4.1,15.5,,1.9,33.5,10.5,13.44,0.0,2014-01-31,1429.92
396,2014-02-01,6.7,16.8,5.0,2.6,74.0,10.5,7.13,8.6,2014-02-01,616.284
397,2014-02-02,10.1,16.5,,3.9,87.4,10.5,8.62,6.0,2014-02-02,760.3560000000001
398,2014-02-03,1.4,12.9,,3.7,47.5,10.5,7.62,5.1,2014-02-03,624.276
399,2014-02-04,-5.6,3.2,,4.5,23.5,10.6,15.77,0.6,2014-02-04,1750.5
400,2014-02-05,-5.4,5.4,,3.3,32.0,10.6,11.91,6.0,2014-02-05,1171.944
401,2014-02-06,0.9,6.2,0.0,3.1,61.9,10.6,4.85,9.6,2014-02-06,373.10400000000004
402,2014-02-07,2.6,6.8,5.0,4.6,74.5,10.7,2.78,9.6,2014-02-07,192.74400000000003
403,2014-02-08,2.3,9.3,1.5,3.5,70.8,10.7,9.03,9.1,2014-02-08,1123.272
404,2014-02-09,2.7,8.6,,3.6,62.8,10.7,10.53,8.4,2014-02-09,869.58
405,2014-02-10,-0.1,3.4,2.5,4.4,86.8,10.8,5.1,9.8,2014-02-10,467.856
406,2014-02-11,-0.8,6.1,0.5,3.9,74.1,10.8,10.92,7.3,2014-02-11,1240.56
407,2014-02-12,1.0,8.9,,3.7,64.4,10.8,11.8,6.6,2014-02-12,1388.736
408,2014-02-13,2.4,7.3,0.4,4.0,67.5,10.9,6.29,8.0,2014-02-13,269.496
409,2014-02-14,2.9,4.5,0.1,4.9,58.8,10.9,1.98,9.3,2014-02-14,119.844
410,2014-02-15,0.8,12.0,,3.6,53.8,10.9,15.85,2.6,2014-02-15,1598.112
411,2014-02-16,1.3,11.5,,2.2,50.6,11.0,14.51,3.9,2014-02-16,1399.5
412,2014-02-17,4.4,11.3,5.5,3.7,64.3,11.0,5.56,9.4,2014-02-17,458.17199999999997
413,2014-02-18,1.9,4.4,1.0,4.3,69.1,11.0,2.97,10.0,2014-02-18,224.96400000000003
414,2014-02-19,2.0,3.9,,3.8,62.9,11.1,3.04,9.9,2014-02-19,216.864
415,2014-02-20,1.2,11.8,,2.5,49.8,11.1,16.23,1.1,2014-02-20,1579.356
416,2014-02-21,0.3,10.4,,3.3,46.0,11.1,15.33,0.0,2014-02-21,1457.316
417,2014-02-22,2.4,13.0,,1.8,59.4,11.2,14.21,1.1,2014-02-22,1333.944
418,2014-02-23,3.1,12.9,,2.2,61.1,11.2,14.42,1.6,2014-02-23,1330.8120000000001
419,2014-02-24,4.8,14.5,,2.7,52.9,11.2,14.94,0.0,2014-02-24,1346.2920000000001
420,2014-02-25,6.1,14.8,,2.8,44.6,11.3,13.14,4.0,2014-02-25,1105.056
421,2014-02-26,8.2,10.2,22.0,3.1,79.9,11.3,1.88,9.4,2014-02-26,113.436
422,2014-02-27,8.7,17.5,0.5,3.2,75.5,11.3,16.12,4.9,2014-02-27,1452.816
423,2014-02-28,8.1,13.7,0.1,3.1,69.5,11.4,4.89,9.0,2014-02-28,533.4119999999999
424,2014-03-01,8.0,11.4,4.0,2.2,81.6,11.4,3.17,10.0,2014-03-01,260.46
425,2014-03-02,5.0,12.9,0.5,2.6,71.3,11.5,11.09,6.8,2014-03-02,1100.1960000000001
426,2014-03-03,4.2,11.2,,3.2,55.4,11.5,13.67,2.0,2014-03-03,1390.464
427,2014-03-04,4.2,12.4,2.0,1.8,55.1,11.5,7.21,7.1,2014-03-04,568.476
428,2014-03-05,2.5,12.5,,3.0,42.9,11.6,19.08,1.0,2014-03-05,1700.496
429,2014-03-06,-0.5,8.5,,2.9,25.3,11.6,16.21,5.1,2014-03-06,1399.896
430,2014-03-07,0.5,8.4,,2.8,27.0,11.6,19.96,2.4,2014-03-07,1807.74
431,2014-03-08,0.5,10.6,,3.3,34.8,11.7,16.77,4.9,2014-03-08,1500.588
432,2014-03-09,1.5,11.7,,3.4,37.0,11.7,13.42,4.5,2014-03-09,1057.212
433,2014-03-10,-0.6,10.6,,4.2,32.1,11.8,20.52,0.0,2014-03-10,1782.36
434,2014-03-11,3.1,13.0,,4.2,38.0,11.8,18.15,0.4,2014-03-11,1532.3039999999999
435,2014-03-12,8.0,13.6,28.5,3.5,79.9,11.8,2.26,8.6,2014-03-12,137.916
436,2014-03-13,2.8,13.9,30.0,4.0,82.5,11.9,4.52,10.0,2014-03-13,363.996
437,2014-03-14,0.8,9.8,,2.5,52.6,11.9,15.95,4.0,2014-03-14,1457.9279999999999
438,2014-03-15,2.0,13.7,,4.6,48.1,11.9,19.45,0.0,2014-03-15,1634.76
439,2014-03-16,8.7,17.3,,5.7,60.8,12.0,17.77,0.0,2014-03-16,1446.984
440,2014-03-17,9.2,17.9,0.2,5.5,71.1,12.0,18.87,4.6,2014-03-17,1591.128
441,2014-03-18,9.3,21.6,1.0,6.6,73.4,12.1,17.39,4.9,2014-03-18,1353.5639999999999
442,2014-03-19,8.2,12.9,,3.6,57.1,12.1,7.59,8.1,2014-03-19,556.956
443,2014-03-20,4.7,12.8,4.0,3.0,68.8,12.1,9.22,8.6,2014-03-20,722.556
444,2014-03-21,3.0,12.5,,3.3,54.0,12.2,18.18,1.9,2014-03-21,1433.844
445,2014-03-22,4.7,14.1,,3.8,51.3,12.2,21.68,0.0,2014-03-22,1717.632
446,2014-03-23,9.1,20.0,,3.6,41.0,12.2,20.42,0.0,2014-03-23,1580.616
447,2014-03-24,9.3,17.6,,5.1,47.0,12.3,18.92,4.0,2014-03-24,1465.092
448,2014-03-25,13.1,18.1,13.5,3.9,82.1,12.3,5.05,10.0,2014-03-25,362.088
449,2014-03-26,12.7,20.2,10.5,3.3,86.5,12.3,10.94,7.3,2014-03-26,540.828
450,2014-03-27,11.7,18.6,,1.9,81.3,12.4,18.79,1.1,2014-03-27,1509.264
451,2014-03-28,12.1,19.8,,4.0,66.9,12.4,19.6,4.5,2014-03-28,1491.6960000000001
452,2014-03-29,12.7,17.4,28.0,3.4,90.0,12.4,1.57,10.0,2014-03-29,145.872
453,2014-03-30,11.2,16.2,14.5,2.1,80.5,12.5,7.57,7.8,2014-03-30,754.632
454,2014-03-31,9.4,18.6,,2.1,74.4,12.5,14.82,5.4,2014-03-31,1111.068
455,2014-04-01,11.4,19.5,,1.8,70.1,12.6,21.02,2.4,2014-04-01,1570.464
456,2014-04-02,10.1,20.4,,1.4,57.1,12.6,22.24,0.3,2014-04-02,1636.128
457,2014-04-03,10.7,20.5,2.5,2.4,61.3,12.6,17.11,5.5,2014-04-03,1299.888
458,2014-04-04,5.1,14.8,2.5,3.7,51.8,12.7,22.41,2.9,2014-04-04,1755.828
459,2014-04-05,6.1,12.9,,3.5,58.1,12.7,14.76,5.5,2014-04-05,1017.5039999999999
460,2014-04-06,4.1,15.8,,3.7,41.9,12.7,24.48,0.6,2014-04-06,1785.276
461,2014-04-07,7.8,18.6,,2.9,35.9,12.8,21.67,4.8,2014-04-07,1536.12
462,2014-04-08,11.5,21.5,,2.7,36.5,12.8,23.36,0.0,2014-04-08,1661.904
463,2014-04-09,10.5,19.3,,3.0,48.3,12.8,23.54,0.0,2014-04-09,1663.776
464,2014-04-10,10.3,20.3,,4.0,50.1,12.9,21.36,0.4,2014-04-10,1563.0479999999998
465,2014-04-11,10.2,17.5,0.1,2.4,56.8,12.9,11.36,7.1,2014-04-11,830.52
466,2014-04-12,11.7,16.7,0.5,2.3,53.3,13.0,8.8,9.4,2014-04-12,655.164
467,2014-04-13,10.5,17.4,6.0,3.0,67.5,13.0,8.92,7.0,2014-04-13,533.34
468,2014-04-14,10.4,19.4,,2.8,40.1,13.0,24.47,0.0,2014-04-14,1674.9
469,2014-04-15,11.2,22.3,,3.2,44.4,13.1,23.05,2.4,2014-04-15,1576.8
470,2014-04-16,15.7,23.9,,3.5,47.5,13.1,15.23,6.5,2014-04-16,1080.756
471,2014-04-17,11.7,21.1,31.5,3.6,70.1,13.1,11.61,6.5,2014-04-17,704.16
472,2014-04-18,10.6,16.8,0.5,3.4,82.4,13.2,7.83,6.9,2014-04-18,679.6080000000001
473,2014-04-19,9.9,13.9,0.2,4.4,71.5,13.2,7.21,7.1,2014-04-19,496.00800000000004
474,2014-04-20,10.5,17.4,,3.3,70.3,13.2,19.15,5.9,2014-04-20,1461.384
475,2014-04-21,11.2,21.8,,2.3,65.8,13.3,22.65,5.5,2014-04-21,1552.7520000000002
476,2014-04-22,13.6,21.6,,2.2,50.9,13.3,19.1,5.4,2014-04-22,1307.016
477,2014-04-23,13.5,23.8,,2.7,47.6,13.3,23.58,0.5,2014-04-23,1583.0279999999998
478,2014-04-24,13.3,22.9,,1.6,46.1,13.4,24.3,1.5,2014-04-24,19.8
479,2014-04-25,13.5,23.3,,1.4,42.1,13.4,23.65,0.0,2014-04-25,1483.632
480,2014-04-26,14.0,22.7,,2.2,55.5,13.4,19.44,6.1,2014-04-26,1226.232
481,2014-04-27,14.8,21.4,1.5,2.1,73.9,13.5,14.38,9.1,2014-04-27,1018.404
482,2014-04-28,13.1,14.9,77.5,4.2,98.8,13.5,2.42,10.0,2014-04-28,128.77200000000002
483,2014-04-29,14.0,18.5,24.5,3.1,94.0,13.5,13.33,9.9,2014-04-29,886.14
484,2014-04-30,13.7,16.6,0.5,2.2,90.9,13.5,6.59,9.9,2014-04-30,516.42
485,2014-05-01,13.7,21.8,,3.6,78.6,13.6,23.4,3.5,2014-05-01,1501.9920000000002
486,2014-05-02,15.1,24.3,,4.1,74.4,13.6,25.06,1.8,2014-05-02,1602.9360000000001
487,2014-05-03,13.7,22.7,,4.2,45.1,13.7,26.76,2.3,2014-05-03,1731.5639999999999
488,2014-05-04,12.4,19.2,,3.9,59.1,13.7,16.01,7.6,2014-05-04,1002.528
489,2014-05-05,10.6,19.6,0.4,3.5,46.3,13.7,26.6,2.8,2014-05-05,1711.476
490,2014-05-06,10.4,20.0,,4.0,41.6,13.8,27.62,1.0,2014-05-06,1712.124
491,2014-05-07,11.3,19.6,,5.3,61.5,13.8,27.59,0.5,2014-05-07,1698.48
492,2014-05-08,14.8,22.4,15.0,5.3,70.9,13.8,14.81,4.5,2014-05-08,929.7719999999999
493,2014-05-09,14.1,22.4,,2.9,60.0,13.8,25.16,0.0,2014-05-09,1579.392
494,2014-05-10,12.3,22.4,,3.1,49.5,13.9,27.04,0.9,2014-05-10,1674.18
495,2014-05-11,13.8,22.3,2.0,2.8,72.1,13.9,21.35,6.6,2014-05-11,1400.976
496,2014-05-12,16.3,24.7,89.0,5.2,81.5,13.9,19.29,6.0,2014-05-12,1322.7479999999998
497,2014-05-13,15.0,26.5,,4.1,59.9,14.0,26.97,1.5,2014-05-13,1589.184
498,2014-05-14,15.2,18.8,1.0,2.5,78.1,14.0,5.03,9.3,2014-05-14,338.832
499,2014-05-15,15.5,27.7,0.0,3.1,60.5,14.0,21.88,4.1,2014-05-15,1382.184
500,2014-05-16,17.2,23.8,,3.5,52.5,14.0,26.25,1.3,2014-05-16,1567.26
501,2014-05-17,17.0,23.3,,2.5,61.4,14.1,26.61,4.6,2014-05-17,1595.9520000000002
502,2014-05-18,16.3,23.8,,1.9,69.8,14.1,25.75,3.4,2014-05-18,1582.4879999999998
503,2014-05-19,15.7,24.9,,1.7,72.6,14.1,25.51,3.0,2014-05-19,1552.2839999999999
504,2014-05-20,16.0,20.6,7.0,1.9,86.4,14.1,4.04,8.8,2014-05-20,246.852
505,2014-05-21,15.7,25.7,,2.5,73.8,14.2,25.03,0.1,2014-05-21,1523.7
506,2014-05-22,16.2,24.9,,2.9,76.5,14.2,25.15,2.9,2014-05-22,1558.368
507,2014-05-23,15.8,20.3,,2.4,79.9,14.2,12.95,5.3,2014-05-23,838.008
508,2014-05-24,15.9,24.4,,4.3,75.4,14.2,20.72,3.6,2014-05-24,1318.7160000000001
509,2014-05-25,17.3,22.8,25.5,5.4,92.0,14.2,14.86,9.4,2014-05-25,980.1360000000001
510,2014-05-26,18.3,25.9,6.0,4.4,70.9,14.3,17.95,5.4,2014-05-26,1108.3319999999999
511,2014-05-27,18.6,27.0,,5.8,57.5,14.3,26.62,1.5,2014-05-27,1586.3039999999999
512,2014-05-28,17.8,22.6,0.0,4.7,90.3,14.3,16.06,4.0,2014-05-28,1019.988
513,2014-05-29,17.5,24.4,,3.6,83.5,14.3,25.35,1.3,2014-05-29,1471.7160000000001
514,2014-05-30,16.9,23.6,,3.6,75.6,14.3,26.83,0.0,2014-05-30,1544.616
515,2014-05-31,19.5,26.3,,3.0,63.1,14.4,26.57,0.3,2014-05-31,1482.372
516,2014-06-01,19.7,25.9,,2.8,65.6,14.4,15.18,6.9,2014-06-01,982.332
517,2014-06-02,17.6,23.6,6.5,2.4,77.8,14.4,5.67,10.0,2014-06-02,384.84
518,2014-06-03,17.9,20.7,6.5,2.8,91.9,14.4,2.86,10.0,2014-06-03,229.71599999999998
519,2014-06-04,18.1,26.0,3.0,3.5,81.1,14.4,12.85,9.8,2014-06-04,1008.36
520,2014-06-05,18.1,21.4,1.0,3.2,88.6,14.4,5.6,9.9,2014-06-05,447.264
521,2014-06-06,17.8,24.2,,1.9,75.9,14.4,15.04,5.1,2014-06-06,997.5239999999999
522,2014-06-07,16.5,23.6,,2.5,79.0,14.4,24.47,3.9,2014-06-07,1479.852
523,2014-06-08,17.5,22.3,,2.1,82.6,14.5,11.69,7.9,2014-06-08,745.5239999999999
524,2014-06-09,18.8,22.7,,2.7,81.6,14.5,11.88,9.0,2014-06-09,812.4119999999999
525,2014-06-10,19.1,23.8,,3.0,79.9,14.5,10.74,8.4,2014-06-10,711.5039999999999
526,2014-06-11,18.0,25.3,,3.1,78.1,14.5,15.87,6.8,2014-06-11,1214.928
527,2014-06-12,17.7,22.3,22.0,2.2,86.4,14.5,9.01,9.3,2014-06-12,580.9680000000001
528,2014-06-13,17.4,24.3,,3.3,84.9,14.5,23.85,4.6,2014-06-13,1381.104
529,2014-06-14,19.1,26.6,,3.4,77.5,14.5,24.56,4.6,2014-06-14,1481.112
530,2014-06-15,19.6,29.0,,3.5,69.5,14.5,25.17,3.4,2014-06-15,1470.42
531,2014-06-16,20.3,27.5,,3.8,67.6,14.5,21.14,7.4,2014-06-16,1316.016
532,2014-06-17,20.2,23.3,0.5,2.1,85.0,14.5,6.75,8.9,2014-06-17,428.436
533,2014-06-18,19.1,25.5,3.5,3.0,81.9,14.5,19.17,4.9,2014-06-18,1075.32
534,2014-06-19,18.1,26.4,,3.0,73.3,14.5,26.31,0.8,2014-06-19,1508.94
535,2014-06-20,20.2,25.8,,2.9,80.9,14.5,17.19,8.8,2014-06-20,1165.788
536,2014-06-21,19.7,21.7,1.0,3.5,87.3,14.5,3.53,10.0,2014-06-21,334.12
