일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),총량(kw)
2019-09-27,20.6,26.1,15.3,2.7,86.4,12.0,6.95,9.6,2.04
2019-09-28,21.3,26.1,68.2,1.3,99.4,12.0,5.94,9.4,190.92
2019-09-29,21.3,28.8,,1.6,91.9,11.9,15.54,5.0,323.52
2019-09-30,22.5,27.7,0.0,2.1,89.5,11.9,14.93,7.6,338.28
2019-10-01,21.6,23.3,9.8,1.8,95.3,11.9,2.71,9.9,42.84
2019-10-02,21.6,23.8,94.8,3.9,97.8,11.8,0.71,10.0,4.56
2019-10-03,22.3,28.8,1.8,6.1,74.4,11.8,16.75,4.9,375.6
2019-10-04,20.2,25.8,,2.1,75.9,11.8,19.95,1.5,432.6
2019-10-05,18.5,26.4,1.2,3.5,81.5,11.7,12.97,8.0,323.52
2019-10-06,16.4,22.8,,3.8,61.9,11.7,17.49,6.0,389.16
2019-10-07,16.4,21.2,1.4,2.5,79.0,11.6,5.5,9.5,114.36
2019-10-08,16.0,24.0,,2.4,59.1,11.6,17.92,3.8,390.24
2019-10-09,12.6,23.2,,2.2,51.1,11.6,19.7,0.0,423.24
2019-10-10,14.1,24.5,,1.6,57.4,11.5,19.16,0.8,410.4
2019-10-11,16.7,27.0,,2.4,60.3,11.5,18.82,1.0,400.08
2019-10-12,16.5,24.5,,4.9,57.4,11.5,18.57,2.3,410.76
2019-10-13,15.1,23.0,,3.9,57.5,11.4,17.53,2.0,414.6
2019-10-14,14.3,23.0,,2.3,63.1,11.4,18.57,0.5,394.32
2019-10-15,13.4,18.9,,3.5,69.5,11.4,6.45,6.3,187.08
2019-10-16,12.5,21.4,,2.3,63.0,11.3,17.49,4.1,375.0
2019-10-17,14.1,21.2,,3.1,65.6,11.3,10.43,7.4,226.56
2019-10-18,15.5,17.7,29.5,3.6,92.8,11.2,0.92,9.6,24.96
2019-10-19,15.8,24.0,,1.9,77.9,11.2,14.86,5.0,367.68
2019-10-20,14.9,23.6,,2.0,75.1,11.2,14.65,3.5,345.24
2019-10-21,15.2,23.7,,3.2,67.5,11.1,18.1,1.9,359.4
2019-10-22,16.1,23.8,0.0,3.0,68.0,11.1,12.27,5.5,314.4
2019-10-23,16.3,20.8,1.4,3.2,73.1,11.1,5.89,9.4,141.12
2019-10-24,16.4,21.2,0.0,3.5,76.6,11.0,5.71,9.0,136.32
2019-10-25,16.8,24.9,,2.1,74.0,11.0,12.96,6.4,313.68
2019-10-26,13.9,21.4,,2.9,52.3,11.0,16.45,5.4,339.72
2019-10-27,10.4,18.7,,2.5,41.9,10.9,14.27,4.6,291.6
2019-10-28,10.7,19.9,,3.2,55.0,10.9,16.35,3.9,340.44
2019-10-29,13.3,21.2,,3.1,57.1,10.9,14.31,0.4,304.44
2019-10-30,10.6,20.4,,2.9,47.1,10.8,17.14,0.0,344.76
2019-10-31,11.0,22.4,,3.3,50.8,10.8,16.63,0.0,332.28
2019-11-01,13.4,24.0,,2.4,56.1,10.8,15.02,0.6,307.08
2019-11-02,14.4,22.6,,2.1,67.1,10.7,12.55,4.8,246.96
2019-11-03,14.0,22.3,2.3,2.2,71.9,10.7,10.07,6.3,231.36
2019-11-04,12.3,19.7,,2.7,64.8,10.7,9.58,3.6,149.64
2019-11-05,10.8,20.7,,1.4,58.8,10.6,15.37,0.0,304.56
2019-11-06,11.7,21.3,,2.4,52.1,10.6,15.23,1.8,302.16
2019-11-07,11.7,19.2,,2.3,51.4,10.6,13.06,4.0,262.32
2019-11-08,10.7,19.0,,2.1,46.8,10.6,14.44,0.0,242.4
2019-11-09,9.0,20.2,,1.8,40.8,10.5,14.43,0.0,288.12
2019-11-10,10.0,18.3,1.7,2.8,58.0,10.5,7.93,6.8,168.84
2019-11-11,11.8,19.7,,4.5,57.0,10.5,14.17,1.3,280.92
2019-11-12,10.9,19.1,,2.0,53.0,10.4,13.28,2.9,274.08
2019-11-13,9.9,16.3,,4.2,58.4,10.4,6.75,6.0,126.36
2019-11-14,4.8,14.4,,3.0,33.3,10.4,15.13,0.0,309.6
2019-11-15,5.6,16.4,,3.9,47.1,10.4,14.15,0.0,287.76
2019-11-16,11.1,19.8,,3.3,65.8,10.3,12.77,0.6,265.56
2019-11-17,12.3,19.1,2.0,2.2,79.5,10.3,3.37,9.3,61.44
2019-11-18,6.7,19.5,6.8,4.9,61.8,10.3,8.6,8.6,165.36
2019-11-19,3.8,10.8,,2.1,46.8,10.2,14.45,2.8,270.72
2019-11-20,2.0,12.4,,2.4,38.3,10.2,14.32,0.0,289.68
2019-11-21,4.0,16.3,,2.0,49.0,10.2,13.32,2.4,266.16
2019-11-22,10.1,20.3,,3.0,64.3,10.2,13.45,2.3,255.0
2019-11-23,12.2,20.5,,2.3,67.6,10.1,12.77,2.8,262.08
2019-11-24,13.4,18.9,1.0,1.6,86.3,10.1,3.99,8.0,87.24
2019-11-25,9.5,16.6,,3.9,65.0,10.1,8.64,7.4,175.92
2019-11-26,8.8,16.7,,2.9,62.8,10.1,12.08,4.4,265.92
2019-11-27,8.8,11.7,,2.0,60.9,10.1,3.43,8.8,69.6
2019-11-28,6.3,12.9,0.0,3.4,69.0,10.1,5.96,6.9,156.96
2019-11-29,5.0,14.0,,2.5,40.4,10.0,13.46,0.0,265.92
2019-11-30,6.5,15.7,,2.0,58.8,10.0,9.57,4.9,237.72
2019-12-01,6.5,12.1,33.3,2.8,92.9,10.0,2.2,10.0,52.8
2019-12-02,2.6,10.5,2.5,3.1,53.8,10.0,12.54,2.5,261.24
2019-12-03,0.3,9.2,,2.5,52.1,10.0,11.84,1.6,245.16
2019-12-04,4.6,11.3,,2.7,50.5,9.9,11.11,0.4,254.28
2019-12-05,0.0,9.6,,2.2,39.3,9.9,12.05,2.6,244.56
2019-12-06,-2.8,4.7,,3.7,25.8,9.9,8.84,4.9,169.92
2019-12-07,-2.2,9.7,,2.4,40.0,9.9,12.68,0.0,255.24
2019-12-08,2.4,12.0,,1.9,43.0,9.9,12.6,0.0,247.44
2019-12-09,3.7,13.4,,2.7,45.4,9.9,12.23,0.0,237.6
2019-12-10,6.8,16.3,,3.1,64.3,9.9,10.49,2.0,207.12
2019-12-11,5.8,16.6,,5.1,57.5,9.9,11.03,2.9,209.76
2019-12-12,2.2,9.3,,2.5,30.6,9.8,12.61,0.0,243.36
2019-12-13,2.3,10.5,,3.7,37.9,9.8,9.8,3.5,198.0
2019-12-14,6.2,12.7,,3.3,44.6,9.8,11.5,1.9,218.28
2019-12-15,6.8,14.5,,2.7,60.6,9.8,9.07,4.9,208.56
2019-12-16,6.3,16.4,,1.1,66.6,9.8,10.35,4.3,200.76
2019-12-17,9.1,16.6,0.0,2.5,78.9,9.8,4.98,6.1,92.52
2019-12-18,8.0,15.7,,3.5,42.9,9.8,10.25,3.9,215.64
2019-12-19,3.6,12.2,,3.2,29.4,9.8,11.66,6.1,216.6
2019-12-20,1.2,9.4,,1.9,40.0,9.8,10.37,3.3,201.96
2019-12-21,1.7,6.3,,1.8,41.6,9.8,4.34,6.6,84.72
2019-12-22,4.2,10.0,,1.6,49.1,9.8,3.6,6.3,71.76
2019-12-23,5.0,12.9,,2.3,47.4,9.8,10.46,0.5,201.84
2019-12-24,3.0,14.3,,1.5,57.3,9.8,10.22,3.0,200.88
2019-12-25,5.4,16.3,,1.6,52.1,9.8,11.06,3.3,210.72
2019-12-26,4.0,12.2,1.7,3.0,59.8,9.8,2.28,7.9,36.0
2019-12-27,0.4,9.0,,3.2,35.4,9.8,12.64,0.0,247.8
2019-12-28,-0.3,9.4,,2.1,34.1,9.8,12.12,0.0,240.96
2019-12-29,2.6,9.5,11.4,1.3,66.5,9.8,2.66,8.6,57.6
2019-12-30,7.1,14.0,1.4,2.2,81.5,9.8,9.97,5.3,203.76
2019-12-31,-2.5,7.1,,3.0,28.3,9.8,13.09,0.0,258.6
2020-01-01,-3.2,7.8,,2.3,44.0,9.8,12.32,1.0,245.52
2020-01-02,0.5,9.6,,2.8,53.1,9.9,11.17,0.4,221.88
2020-01-03,2.3,11.6,,3.0,43.0,9.9,12.09,0.1,228.96
2020-01-04,2.0,9.7,,2.9,34.8,9.9,10.85,2.5,232.8
2020-01-05,2.6,13.5,,1.3,51.1,9.9,11.9,1.0,233.28
2020-01-06,5.5,9.0,10.7,1.5,89.4,9.9,1.72,9.8,29.16
2020-01-07,9.0,17.7,26.3,6.1,96.6,9.9,0.7,10.0,0.96
2020-01-08,4.9,15.0,0.0,6.4,63.5,9.9,12.12,4.1,166.68
2020-01-09,2.3,9.8,,2.6,48.0,9.9,10.61,4.5,211.32
2020-01-10,0.9,12.3,,1.8,40.5,10.0,11.99,1.6,244.2
2020-01-11,1.9,10.5,,3.3,39.5,10.0,12.5,3.6,242.52
2020-01-12,2.0,8.8,,4.4,45.4,10.0,12.84,2.9,256.32
2020-01-13,1.0,8.1,,3.3,47.3,10.0,12.4,1.3,245.88
2020-01-14,-0.3,5.5,,2.4,39.8,10.0,5.87,6.1,137.4
2020-01-15,-0.4,7.0,,2.7,39.6,10.0,13.32,0.3,256.92
2020-01-16,-0.3,9.5,,2.2,31.1,10.1,10.67,7.5,224.76
2020-01-17,3.2,11.8,,1.7,39.6,10.1,8.72,7.3,201.12
2020-01-18,1.4,9.8,2.6,3.2,60.9,10.1,7.32,8.0,165.48
2020-01-19,2.1,9.4,,3.9,40.9,10.1,8.89,3.5,188.4
2020-01-20,1.6,9.8,,2.7,45.6,10.2,12.44,0.1,262.8
2020-01-21,0.1,10.3,,2.2,47.5,10.2,14.0,1.6,279.0
2020-01-22,4.8,9.3,9.6,1.8,82.3,10.2,1.52,9.9,18.96
2020-01-23,8.1,10.1,4.9,2.6,97.1,10.2,2.34,9.8,58.92
2020-01-24,5.9,15.9,,2.4,64.0,10.2,12.13,6.6,244.2
2020-01-25,8.0,11.6,0.0,2.9,66.0,10.3,5.12,9.6,125.28
2020-01-26,7.4,13.8,0.0,3.9,64.0,10.3,7.48,9.3,164.04
2020-01-27,4.8,10.0,73.3,6.0,96.0,10.3,0.42,10.0,1.56
2020-01-28,6.0,13.1,0.3,3.8,69.6,10.4,10.18,8.6,114.48
2020-01-29,6.6,13.0,0.0,2.2,59.6,10.4,7.33,9.3,173.16
2020-01-30,4.2,12.9,0.0,2.3,55.3,10.4,9.77,6.3,249.24
2020-01-31,2.3,11.2,,2.0,51.8,10.4,12.86,2.9,264.36
2020-02-01,1.5,10.4,,2.4,50.1,10.5,14.67,0.5,291.12
2020-02-02,3.3,11.7,,2.1,49.9,10.5,13.97,1.6,286.32
2020-02-03,2.4,10.4,,2.2,42.8,10.5,14.22,1.8,289.92
2020-02-04,0.3,10.1,,3.9,34.0,10.6,15.85,0.0,318.0
2020-02-05,-2.4,5.0,,3.6,26.0,10.6,16.68,0.0,328.68
2020-02-06,-5.0,7.1,,3.0,36.4,10.6,15.05,3.9,307.92
2020-02-07,2.1,10.4,,2.4,41.5,10.7,13.52,5.5,273.96
2020-02-08,0.4,9.4,,2.9,41.3,10.7,15.62,0.4,318.6
2020-02-09,-0.7,8.9,,3.8,38.6,10.7,16.32,0.4,331.32
2020-02-10,0.7,12.2,,2.2,47.4,10.8,14.86,0.3,301.44
2020-02-11,4.4,14.5,,1.7,59.6,10.8,11.93,5.3,239.76
2020-02-12,9.9,14.1,32.7,3.0,94.6,10.8,0.81,8.8,32.04
2020-02-13,8.1,16.2,,3.7,81.3,10.9,16.29,2.8,336.48
2020-02-14,9.2,18.1,,2.1,73.5,10.9,15.83,3.3,324.12
2020-02-15,9.7,17.3,,3.1,75.4,10.9,13.51,7.3,281.4
2020-02-16,0.8,13.7,4.1,4.6,65.5,10.9,12.79,6.0,252.48
2020-02-17,-3.0,3.0,,6.8,42.3,11.0,11.79,1.9,240.24
2020-02-18,-4.5,7.9,,2.8,36.8,11.0,18.79,0.0,379.32
2020-02-19,0.1,12.5,,2.5,38.4,11.0,17.43,4.8,358.56
2020-02-20,4.6,14.7,,1.5,45.9,11.1,,1.9,347.64
2020-02-21,5.5,16.0,4.1,1.8,63.3,11.1,17.03,6.0,347.88
2020-02-22,5.1,12.9,0.7,5.9,44.0,11.2,17.67,2.3,363.96
2020-02-23,1.1,11.7,,3.8,40.5,11.2,19.49,0.0,400.8
2020-02-24,5.5,15.7,0.0,4.3,46.9,11.2,16.7,5.0,344.4
2020-02-25,7.9,12.7,49.8,3.1,94.3,11.3,0.47,10.0,0.0
2020-02-26,6.8,14.1,1.8,3.0,79.3,11.3,9.6,9.5,224.64
2020-02-27,4.7,10.7,1.5,3.0,66.4,11.3,10.89,7.3,208.2
2020-02-28,4.8,8.9,0.2,1.7,70.0,11.4,2.73,9.0,57.96
2020-02-29,7.0,13.0,,2.0,72.9,11.4,8.61,7.6,192.12
2020-03-01,7.2,15.6,,2.4,67.3,11.5,15.78,6.0,322.32
2020-03-02,5.2,14.7,,3.3,50.9,11.5,18.86,4.4,392.28
2020-03-03,5.6,12.6,,2.9,63.9,11.5,11.58,7.5,284.52
2020-03-04,1.7,13.0,,3.6,43.1,11.5,18.55,4.0,382.68
2020-03-05,-0.3,11.5,,3.6,42.3,11.6,21.06,0.0,421.2
2020-03-06,3.2,12.6,,3.0,46.4,11.6,20.32,1.3,413.76
2020-03-07,6.1,11.8,7.0,1.7,75.6,11.7,5.09,8.6,131.04
2020-03-08,5.5,16.4,,2.8,67.3,11.7,20.59,0.4,415.2
2020-03-09,7.4,15.2,11.0,2.2,79.5,11.7,6.66,9.4,150.24
2020-03-10,7.3,12.1,13.9,,83.6,11.8,,8.3,90.24
2020-03-11,3.6,13.5,,3.3,37.0,11.8,22.48,0.0,463.92
2020-03-12,3.6,14.5,,4.1,39.5,11.8,22.29,1.5,458.04
2020-03-13,8.5,17.0,,3.3,48.5,11.9,19.23,6.8,414.0
2020-03-14,4.7,12.0,,3.1,21.0,11.9,23.39,2.1,479.4
2020-03-15,2.9,12.7,0.0,5.3,39.6,12.0,18.02,2.4,376.2
2020-03-16,1.1,11.8,,4.7,43.0,12.0,22.6,1.0,474.36
2020-03-17,6.0,15.9,,6.0,48.1,12.0,21.48,2.1,447.6
2020-03-18,7.7,17.3,,3.7,50.0,12.1,23.07,0.0,469.92
2020-03-19,7.4,18.2,,6.7,55.1,12.1,21.04,1.5,428.52
2020-03-20,6.4,14.8,,5.1,38.8,12.1,22.83,0.0,475.44
2020-03-21,9.8,17.9,,6.6,64.3,12.2,20.91,0.9,431.04
2020-03-22,11.0,17.5,,4.4,67.5,12.2,19.02,5.0,399.48
2020-03-23,8.8,17.1,,3.6,46.0,12.3,23.07,0.0,471.36
2020-03-24,8.6,15.3,,3.0,52.3,12.3,16.35,2.0,401.4
2020-03-25,7.6,17.9,,1.6,57.1,12.3,22.95,2.4,474.96
2020-03-26,12.1,16.3,24.6,1.6,83.1,12.4,3.46,9.8,62.28
2020-03-27,9.7,16.8,1.9,2.8,97.6,12.4,2.68,10.0,128.16
2020-03-28,7.7,13.0,0.4,3.1,69.6,12.4,8.01,9.1,206.76
2020-03-29,6.4,15.1,,3.6,58.1,12.5,17.73,7.0,342.24
2020-03-30,8.6,15.7,,2.8,62.9,12.5,21.6,6.3,465.84
2020-03-31,8.5,18.0,,2.8,65.1,12.6,24.17,3.4,505.56
2020-04-01,10.8,17.1,2.7,2.7,60.1,12.6,13.11,6.5,299.76
2020-04-02,7.2,16.2,,3.5,42.8,12.6,23.91,3.3,498.84
2020-04-03,9.6,19.1,,3.8,38.6,12.7,24.44,1.9,505.68
2020-04-04,8.5,19.6,,4.0,43.3,12.7,25.08,2.0,516.12
2020-04-05,5.6,14.1,,3.4,43.4,12.7,26.14,0.1,544.32
2020-04-06,7.3,15.1,,3.8,47.3,12.8,24.75,3.9,506.88
2020-04-07,9.5,20.6,,3.4,39.6,12.8,23.49,1.4,486.0
2020-04-08,9.2,19.1,,3.6,44.9,12.8,25.54,0.6,516.96
2020-04-09,8.0,18.0,,3.2,47.8,12.9,24.42,1.0,497.52
2020-04-10,8.3,12.2,0.0,2.6,54.8,12.9,6.51,8.5,109.56
2020-04-11,7.9,14.2,2.9,2.1,68.1,12.9,11.23,9.5,261.12
2020-04-12,7.2,11.9,12.0,4.0,79.4,13.0,7.46,9.8,220.44
2020-04-13,6.8,15.5,0.0,3.5,43.3,13.0,16.29,5.5,338.16
2020-04-14,8.8,21.1,,3.9,32.9,13.1,27.26,1.3,546.72
2020-04-15,12.0,18.4,,3.1,44.6,13.1,19.43,6.9,417.6
2020-04-16,10.5,16.7,,3.5,65.5,13.1,22.61,5.3,502.56
2020-04-17,11.3,13.1,32.6,2.3,88.6,13.2,2.53,8.8,50.88
2020-04-18,10.2,20.6,,2.6,73.4,13.2,24.87,4.4,505.08
2020-04-19,10.5,14.7,33.2,3.2,84.5,13.2,6.39,9.9,126.12
2020-04-20,10.1,18.1,0.1,4.5,68.5,13.3,23.34,5.8,579.24
2020-04-21,8.1,18.8,,5.6,31.8,13.3,26.99,5.5,584.16
2020-04-22,5.1,16.0,,5.3,33.1,13.3,27.26,2.0,594.0
2020-04-23,4.4,16.9,,3.6,36.9,13.4,27.83,0.8,559.08
2020-04-24,6.1,14.7,,5.1,39.1,13.4,28.16,0.0,578.16
2020-04-25,10.1,18.3,,6.5,60.9,13.4,26.44,0.0,558.96
2020-04-26,10.4,21.3,,3.2,53.0,13.5,27.15,1.5,555.36
2020-04-27,9.5,19.5,,3.0,52.5,13.5,24.45,2.9,553.56
2020-04-28,9.5,20.9,,3.8,51.0,13.5,27.77,0.5,573.84
2020-04-29,11.4,24.4,,3.4,42.5,13.6,27.45,0.0,559.32
2020-04-30,13.0,20.1,,6.1,64.9,13.6,27.45,1.5,587.88
2020-05-01,16.7,22.7,,5.8,77.0,13.6,26.87,2.4,543.84
2020-05-02,17.0,21.8,1.1,4.2,83.1,13.6,17.2,8.5,360.12
2020-05-03,16.2,17.9,21.3,2.3,95.3,13.7,3.05,10.0,73.2
2020-05-04,15.8,25.0,,2.7,84.8,13.7,24.98,5.1,531.0
2020-05-05,14.2,18.5,,2.6,79.8,13.7,15.24,9.0,274.08
2020-05-06,14.0,21.8,,3.0,65.3,13.8,28.54,2.3,192.84
2020-05-07,12.5,21.0,,3.6,50.4,13.8,29.25,4.0,0.0
2020-05-08,12.3,21.1,,3.0,65.8,13.8,23.22,6.3,8.4
2020-05-09,14.8,18.6,50.8,3.6,91.8,13.9,2.08,10.0,22.44
2020-05-10,14.7,20.6,,5.1,76.4,13.9,20.27,5.8,319.8
2020-05-11,15.3,25.4,,3.8,63.6,13.9,29.38,1.0,408.12
2020-05-12,15.6,21.4,,5.9,58.3,13.9,27.04,1.3,386.52
2020-05-13,12.5,22.8,,3.6,46.3,14.0,29.91,0.1,464.28
2020-05-14,16.4,25.4,,2.8,38.4,14.0,25.69,5.6,501.24
2020-05-15,14.3,18.8,14.8,2.2,86.6,14.0,2.93,10.0,47.16
2020-05-16,16.1,24.4,0.6,1.9,91.4,14.1,21.2,8.4,419.4
2020-05-17,15.9,21.6,,2.5,86.0,14.1,21.53,8.4,437.52
2020-05-18,16.4,19.8,4.5,2.0,93.6,14.1,5.89,9.5,137.64
2020-05-19,13.3,19.0,2.1,4.7,70.8,14.1,18.49,3.9,445.2
2020-05-20,12.2,19.4,,2.5,67.8,14.1,26.99,4.0,526.44
2020-05-21,13.2,18.1,,2.6,72.1,14.2,18.58,7.9,383.16
2020-05-22,12.2,18.7,,3.0,74.1,14.2,21.69,4.9,505.92
2020-05-23,12.8,20.9,,2.5,77.1,14.2,27.93,2.1,600.96
2020-05-24,14.6,22.5,,3.7,74.5,14.2,20.49,6.9,437.64
2020-05-25,16.8,23.2,,2.8,80.8,14.2,16.35,8.6,379.56
2020-05-26,16.6,22.2,,2.7,73.1,14.3,14.75,7.8,333.12
2020-05-27,16.4,26.0,,2.4,60.8,14.3,29.12,4.9,579.0
2020-05-28,15.2,25.1,,2.7,67.6,14.3,29.4,1.5,544.44
2020-05-29,15.7,24.5,,2.0,61.5,14.3,29.03,3.0,501.12
2020-05-30,17.3,23.7,,1.9,54.4,14.3,17.47,8.9,313.2
2020-05-31,17.3,23.6,1.0,1.7,78.5,14.4,21.12,9.1,367.44
2020-06-01,18.3,25.5,,3.6,66.9,14.4,25.49,5.0,466.92
2020-06-02,18.0,25.1,,3.7,50.8,14.4,29.95,3.1,517.32
2020-06-03,18.6,25.7,,4.6,81.3,14.4,21.46,7.3,380.16
2020-06-04,20.3,26.6,,4.3,78.1,14.4,26.55,5.5,466.44
2020-06-05,18.4,27.0,,2.2,79.6,14.4,24.7,5.6,429.72
2020-06-06,17.7,26.6,,2.7,69.3,14.4,20.75,7.3,372.72
2020-06-07,17.8,24.6,,2.5,49.5,14.4,29.24,1.3,508.08
2020-06-08,18.0,28.0,,1.6,40.9,14.5,29.02,0.0,502.2
2020-06-09,18.6,29.4,,1.8,49.9,14.5,29.41,0.0,216.0
2020-06-10,20.9,28.9,,2.4,68.4,14.5,27.47,4.3,84.72
2020-06-11,21.3,25.9,10.5,2.9,93.4,14.5,15.73,7.6,305.28
2020-06-12,21.1,25.8,2.3,3.0,89.6,14.5,20.18,8.8,401.64
2020-06-13,21.0,24.2,91.0,2.3,95.5,14.5,9.93,9.9,207.0
2020-06-14,20.2,27.0,16.4,5.1,89.4,14.5,10.21,8.4,138.24
2020-06-15,20.3,29.0,,3.0,63.0,14.5,29.16,4.6,518.4
2020-06-16,21.4,29.0,,2.7,49.4,14.5,29.15,5.4,521.76
2020-06-17,19.7,26.2,0.0,1.9,63.4,14.5,18.58,8.8,354.0
2020-06-18,16.8,21.2,40.2,2.6,93.9,14.5,3.06,10.0,69.24
2020-06-19,18.3,27.1,0.8,3.0,75.5,14.5,25.81,7.4,474.6
2020-06-20,19.0,24.9,,2.5,73.4,14.5,25.22,5.9,418.32
2020-06-21,18.0,25.3,,2.7,73.1,14.5,28.78,2.0,492.96
2020-06-22,18.0,27.7,,1.8,69.5,14.5,30.73,0.0,551.28
2020-06-23,19.9,29.0,,1.9,70.9,14.5,29.34,3.6,526.32
2020-06-24,20.5,26.2,19.5,2.3,80.8,14.5,11.28,9.4,193.44
2020-06-25,20.9,24.6,35.3,3.1,96.4,14.5,7.02,9.9,97.2
2020-06-26,20.3,28.2,,3.8,76.9,14.5,29.26,4.0,527.04
2020-06-27,20.2,27.9,,2.0,75.9,14.5,18.51,6.5,342.0
2020-06-28,21.7,30.7,,2.1,70.1,14.5,24.62,3.1,498.24
2020-06-29,18.9,25.2,99.2,2.7,90.9,14.5,8.53,8.8,127.08
2020-06-30,19.9,24.7,5.9,7.9,77.4,14.5,21.26,6.5,355.56
2020-07-01,19.1,24.3,0.0,3.3,81.1,14.5,19.26,7.1,337.44
2020-07-02,19.0,25.8,,2.0,72.5,14.5,18.43,7.3,330.72
2020-07-03,18.7,22.1,7.8,2.8,81.6,14.5,7.33,9.4,158.16
2020-07-04,18.7,25.4,0.0,2.1,79.9,14.5,11.54,9.1,228.36
2020-07-05,19.1,25.9,,2.2,79.6,14.5,21.59,8.3,401.04
2020-07-06,21.2,25.6,0.8,1.7,90.6,14.4,6.11,9.9,85.44
2020-07-07,21.6,25.1,0.6,4.4,88.0,14.4,18.65,8.0,381.6
2020-07-08,21.3,28.1,,2.5,82.0,14.4,25.75,5.0,464.64
2020-07-09,20.6,25.5,2.1,2.1,87.6,14.4,9.47,9.1,173.76
2020-07-10,20.8,25.9,208.7,2.4,96.5,14.4,5.8,9.0,128.04
2020-07-11,20.2,24.3,,2.6,89.4,14.4,8.34,8.8,248.4
2020-07-12,18.7,21.4,37.5,2.7,91.3,14.4,4.46,10.0,61.92
2020-07-13,18.1,20.2,100.9,2.7,97.0,14.3,2.19,10.0,38.88
2020-07-14,18.7,20.7,5.2,1.5,93.0,14.3,5.91,10.0,79.8
2020-07-15,18.5,21.0,0.0,2.0,83.3,14.3,9.01,10.0,98.76
2020-07-16,18.7,24.2,,2.3,76.0,14.3,25.64,4.6,487.2
2020-07-17,17.8,25.9,,2.6,75.0,14.3,29.69,1.0,505.32
2020-07-18,18.9,25.5,,2.3,78.6,14.2,18.17,8.0,337.08
2020-07-19,21.4,25.2,0.5,3.1,91.6,14.2,3.3,10.0,101.28
2020-07-20,23.7,26.4,1.1,7.1,89.8,14.2,9.14,9.1,156.36
2020-07-21,22.6,28.6,3.4,2.8,84.6,14.2,21.2,8.4,368.88
2020-07-22,21.4,23.9,105.3,1.3,95.6,14.2,5.74,10.0,114.12
2020-07-23,21.2,23.0,176.2,2.5,97.3,14.1,3.61,10.0,66.72
2020-07-24,20.1,24.1,2.3,5.6,88.5,14.1,14.57,8.9,153.0
2020-07-25,20.0,23.7,1.5,3.6,90.8,14.1,10.47,9.1,201.36
2020-07-26,20.2,27.1,,3.0,80.6,14.1,26.98,4.3,466.44
2020-07-27,21.5,24.7,32.1,1.8,94.4,14.0,4.23,9.9,88.32
2020-07-28,21.5,22.8,46.5,1.5,96.6,14.0,3.69,10.0,66.36
2020-07-29,21.9,24.8,14.3,1.2,96.5,14.0,7.94,10.0,178.68
2020-07-30,22.0,27.9,50.0,2.8,91.5,14.0,13.13,8.9,244.32
2020-07-31,22.8,30.6,,2.5,84.0,13.9,22.12,7.4,400.44
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
