년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2019-05-24,1,741.708,31,123.3,0,123.3,2.84,0,0,0,0,0,0,3.312,11.484,34.74,61.092,91.116,117.936,123.3,115.848,85.644,55.764,28.548,10.08,2.844,0,0,0,0,0
2019-05-24,2,2144.16,89,283.32,0,283.32,0.72,0,0,0,0,0,0.72,27,101.88,173.88,226.8,261.72,283.32,280.08,261.72,221.76,168.48,95.4,33.48,7.92,0,0,0,0,0
2019-05-25,1,596.556,25,96.768,0,96.76,0.07,0,0,0,0,0,0.072,4.824,11.052,35.028,56.484,73.44,87.012,96.768,79.56,61.92,48.276,30.6,9.612,1.908,0,0,0,0,0
2019-05-25,2,1733.4,72,222.84,0,222.84,1.8,0,0,0,0,0,1.8,29.52,91.08,167.76,186.12,199.08,212.76,222.84,183.6,156.96,141.84,102.6,31.68,5.76,0,0,0,0,0
2019-05-26,1,767.7,32,129.888,0,129.88,0.18,0,0,0,0,0,0.18,5.292,13.32,35.1,62.712,95.4,123.336,129.888,118.26,85.536,47.196,29.484,17.208,4.788,0,0,0,0,0
2019-05-26,2,2129.4,89,290.88,0,290.88,1.8,0,0,0,0,0,1.8,25.56,92.88,178.2,228.6,272.88,290.88,290.52,268.56,213.12,133.92,79.2,42.12,11.16,0,0,0,0,0
2019-05-27,1,13.572,1,3.312,0,3.31,0.03,0,0,0,0,0,0,0.036,1.152,3.312,1.332,1.188,1.368,3.276,1.584,0.324,0,0,0,0,0,0,0,0,0
2019-05-27,2,43.2,2,10.44,0,10.44,0.36,0,0,0,0,0,0,0,5.04,8.28,3.6,3.96,5.04,10.44,5.04,1.44,0.36,0,0,0,0,0,0,0,0
2019-05-28,1,596.448,25,100.584,0,100.58,0.21,0,0,0,0,0,0.216,7.74,20.088,31.212,55.728,78.372,66.42,100.584,75.996,74.304,40.788,27.144,10.944,6.912,0,0,0,0,0
2019-05-28,2,1644.48,69,226.08,0,226.08,0.36,0,0,0,0,0,1.8,30.96,97.92,92.88,196.2,213.84,171.72,226.08,184.68,190.8,125.28,67.68,27.72,16.56,0.36,0,0,0,0
2019-05-29,1,788.472,33,132.804,0,132.8,0.03,0,0,0,0,0,0.036,3.42,12.312,37.224,66.096,97.236,125.244,132.804,122.4,91.332,59.076,29.52,9.252,2.52,0,0,0,0,0
2019-05-29,2,2301.48,96,299.88,0,299.88,1.08,0,0,0,0,0,1.08,32.4,114.84,189,246.24,280.8,299.16,299.88,276.84,236.52,180.36,103.32,33.84,7.2,0,0,0,0,0
2019-05-30,1,749.592,31,129.744,0,129.74,0.07,0,0,0,0,0,0.072,4.68,14.076,37.548,65.88,96.588,124.776,129.744,116.496,71.064,44.1,29.844,13.392,1.332,0,0,0,0,0
2019-05-30,2,2108.52,88,300.96,0,300.96,1.44,0,0,0,0,0,1.44,37.44,112.68,170.28,245.16,277.2,300.96,293.76,257.76,183.96,114.84,78.12,31.68,3.24,0,0,0,0,0
2019-05-31,1,518.904,22,118.368,0,118.36,0.5,0,0,0,0,0,0,0.504,2.628,6.984,9.828,14.256,61.2,118.368,108.468,89.604,61.848,31.716,10.368,3.132,0,0,0,0,0
2019-05-31,2,1373.76,57,272.88,0,272.88,0.72,0,0,0,0,0,0,0.72,9,19.44,28.08,38.88,169.92,272.88,257.4,235.8,188.64,108,36,9,0,0,0,0,0
2019-06-01,1,723.708,30,129.492,0,129.49,0.36,0,0,0,0,0,0.36,8.28,17.82,37.368,64.404,83.484,101.592,129.492,109.908,72.828,45.972,30.852,17.892,3.456,0,0,0,0,0
2019-06-01,2,2013.84,84,289.08,0,289.08,1.8,0,0,0,0,0,1.8,36.36,111.6,171,235.8,233.64,252.72,289.08,253.44,172.44,116.64,87.12,44.64,7.56,0,0,0,0,0
2019-06-02,1,733.896,31,130.212,0,130.21,0.14,0,0,0,0,0,0.252,6.624,18.864,34.956,62.352,94.14,116.82,130.212,113.652,60.84,44.1,28.368,16.056,6.516,0.144,0,0,0,0
2019-06-02,2,1989,83,293.76,0,293.76,1.44,0,0,0,0,0,1.44,32.04,84.6,160.2,216.36,270.36,284.76,293.76,250.92,146.16,110.52,72,49.32,16.56,0,0,0,0,0
2019-06-03,1,777.852,32,129.24,0,129.24,0.07,0,0,0,0,0,0.072,4.32,12.852,34.848,61.74,91.908,120.492,129.24,119.952,90.324,54.612,30.564,18.9,7.128,0.9,0,0,0,0
2019-06-03,2,2220.84,93,293.4,0,293.4,1.08,0,0,0,0,0,1.08,30.6,100.8,172.8,229.32,266.4,290.88,293.4,271.8,231.12,163.8,95.4,52.92,18.72,1.8,0,0,0,0
2019-06-04,1,750.024,31,125.46,0,125.46,0.03,0,0,0,0,0,0.108,4.86,12.96,33.624,59.868,89.352,115.92,125.46,117.288,89.928,58.14,29.628,10.008,2.844,0.036,0,0,0,0
2019-06-04,2,2172.6,91,285.84,0,285.84,1.8,0,0,0,0,0,1.8,31.68,98.64,169.56,223.2,259.2,279.72,285.84,266.76,231.84,178.56,102.24,35.28,8.28,0,0,0,0,0
2019-06-05,1,760.392,32,128.844,0,128.84,0.07,0,0,0,0,0,0.072,4.14,12.276,33.012,58.356,90.972,122.04,128.844,119.124,89.82,57.528,30.096,10.548,3.492,0.072,0,0,0,0
2019-06-05,2,2145.96,89,287.28,0,287.28,0.36,0,0,0,0,0,1.08,28.44,94.68,150.84,222.48,263.88,287.28,285.12,265.32,227.88,172.8,100.44,36,9.36,0.36,0,0,0,0
2019-06-06,1,620.892,26,104.724,0,104.72,0.07,0,0,0,0,0,0.252,7.92,14.76,33.66,53.064,71.316,99.216,93.996,104.724,77.256,45.108,15.624,3.924,0.072,0,0,0,0,0
2019-06-06,2,1699.92,71,246.24,0,246.24,0.36,0,0,0,0,0,1.44,30.96,96.12,149.4,174.6,198.36,246.24,214.92,236.16,190.8,114.48,37.44,8.64,0.36,0,0,0,0,0
2019-06-07,1,107.928,4,21.528,0,21.52,0.25,0,0,0,0,0,0,0.36,3.276,8.388,5.58,8.28,13.536,9.324,21.528,17.82,14.904,1.908,2.772,0.252,0,0,0,0,0
2019-06-07,2,283.32,12,56.16,0,56.16,0.36,0,0,0,0,0,0,0.36,10.8,24.84,14.76,21.6,39.96,24.84,56.16,41.04,37.8,2.52,8.28,0.36,0,0,0,0,0
2019-06-08,1,652.392,27,114.804,0,114.8,0.18,0,0,0,0,0,0,5.472,16.488,29.988,63.828,42.768,72.684,114.804,110.52,80.244,60.516,35.712,12.456,6.732,0.18,0,0,0,0
2019-06-08,2,1680.48,70,284.04,0,284.04,18,0,0,0,0,0,0,20.88,66.24,120.24,216.36,111.6,186.84,284.04,251.28,146.16,132.48,93.24,33.12,18,0,0,0,0,0
2019-06-09,1,703.62,29,134.388,0,134.38,0.03,0,0,0,0,0,0.036,5.868,15.732,33.192,54.576,102.168,134.388,109.296,86.328,64.62,51.804,32.724,10.26,2.628,0,0,0,0,0
2019-06-09,2,1916.64,80,302.76,0,302.76,0.72,0,0,0,0,0,0.72,28.8,69.48,130.32,186.12,287.28,302.76,256.68,177.84,169.92,154.08,109.8,35.64,7.2,0,0,0,0,0
2019-06-10,1,552.636,23,90.108,0,90.1,0.21,0,0,0,0,0,0.216,7.236,22.032,33.264,55.476,49.536,68.112,64.944,90.108,60.876,53.748,33.408,11.088,2.592,0,0,0,0,0
2019-06-10,2,1586.88,66,215.64,0,215.64,0.72,0,0,0,0,0,0.72,33.48,82.8,162.36,196.56,129.24,156.96,151.92,215.64,147.96,155.16,109.08,37.08,7.92,0,0,0,0,0
2019-06-11,1,419.688,17,62.892,0,62.89,0.46,0,0,0,0,0,0.468,8.424,13.284,39.744,62.316,33.336,50.004,30.276,27.396,62.892,41.256,31.356,14.004,4.932,0,0,0,0,0
2019-06-11,2,1328.4,55,207.36,0,207.36,2.16,0,0,0,0,0,2.16,36,101.16,191.88,207.36,79.92,124.2,82.08,75.96,161.28,105.12,104.04,44.28,12.96,0,0,0,0,0
2019-06-12,1,592.02,25,97.992,0,97.99,3.38,0,0,0,0,0,0,5.58,16.164,24.624,42.3,49.392,92.052,89.712,97.992,68.22,59.184,31.788,11.628,3.384,0,0,0,0,0
2019-06-12,2,1595.16,66,235.44,0,235.44,9.36,0,0,0,0,0,0,24.84,49.32,65.16,133.56,145.08,235.44,215.64,214.56,186.12,170.64,106.2,39.24,9.36,0,0,0,0,0
2019-06-13,1,801.468,33,132.516,0,132.51,0.25,0,0,0,0,0,0,3.168,10.692,35.028,64.152,96.768,125.532,132.516,124.488,96.048,61.452,30.132,14.616,6.624,0.252,0,0,0,0
2019-06-13,2,2368.08,99,302.04,0,302.04,1.08,0,0,0,0,0,1.08,29.88,108.36,186.84,243.36,281.88,302.04,300.96,282.6,250.2,181.8,114.12,60.12,23.76,1.08,0,0,0,0
2019-06-14,1,189.432,8,48.312,0,48.31,0.07,0,0,0,0,0,0,1.728,5.004,8.172,15.984,35.136,36.576,48.312,27.432,4.104,4.284,1.548,1.08,0.072,0,0,0,0,0
2019-06-14,2,659.88,27,156.24,0,156.24,0.36,0,0,0,0,0,0.36,10.44,21.96,29.88,61.56,125.28,119.52,156.24,84.6,16.56,17.64,7.92,7.56,0.36,0,0,0,0,0
2019-06-15,1,619.992,26,100.08,0,100.08,0.25,0,0,0,0,0,0,4.464,16.308,32.508,47.916,84.42,100.08,95.004,53.568,81.108,54.504,30.6,16.164,3.096,0.252,0,0,0,0
2019-06-15,2,2225.88,93,323.28,0,323.28,0.72,0,0,0,0,0,0,22.32,66.96,140.04,215.64,322.92,323.28,275.4,160.92,295.56,204.84,121.68,61.56,14.04,0.72,0,0,0,0
2019-06-16,1,718.308,30,128.268,0,128.26,0.14,0,0,0,0,0,0.144,3.888,12.924,25.812,29.592,95.58,123.012,128.268,118.728,84.42,54.756,30.924,8.892,1.368,0,0,0,0,0
2019-06-16,2,2636.28,110,393.12,0,393.12,3.96,0,0,0,0,0,3.96,38.52,118.8,160.92,178.2,373.68,393.12,383.04,350.28,290.88,202.68,105.12,29.88,7.2,0,0,0,0,0
2019-06-17,1,692.388,29,120.672,0,120.67,0.32,0,0,0,0,0,0.468,6.948,18.324,24.336,33.912,60.336,107.208,120.672,118.26,92.196,59.292,31.428,12.852,5.832,0.324,0,0,0,0
2019-06-17,2,2426.4,101,363.96,0,363.96,1.44,0,0,0,0,0,5.4,38.52,86.76,109.8,135.72,230.76,315,363.24,363.96,317.16,239.76,139.68,56.88,22.32,1.44,0,0,0,0
2019-06-18,1,342.324,14,53.46,0,53.46,0.03,0,0,0,0,0,0.036,5.472,12.132,20.088,32.472,42.444,39.636,53.46,23.832,39.816,32.004,20.196,14.616,5.724,0.396,0,0,0,0
2019-06-18,2,1157.04,48,165.6,0,165.6,1.08,0,0,0,0,0,1.08,24.48,46.08,73.08,113.04,141.12,132.12,165.6,87.84,125.64,110.52,64.8,48.96,21.24,1.44,0,0,0,0
2019-06-19,1,676.548,28,104.76,0,104.76,0.36,0,0,0,0,0,0.36,6.084,16.308,31.212,52.236,80.064,104.76,95.544,103.248,75.384,55.404,32.832,17.604,5.076,0.432,0,0,0,0
2019-06-19,2,2509.56,105,335.16,0,335.16,1.44,0,0,0,0,0,3.96,39.6,109.44,182.16,240.48,304.2,335.16,299.52,310.68,253.8,212.04,135,63.36,18.72,1.44,0,0,0,0
2019-06-20,1,725.004,30,113.652,0,113.65,0.03,0,0,0,0,0,0.036,4.176,18.504,33.012,57.708,87.984,109.764,113.652,98.964,84.996,57.096,32.544,18.648,7.812,0.108,0,0,0,0
2019-06-20,2,2693.52,112,351.72,0,351.72,0.72,0,0,0,0,0,3.24,31.68,120.24,202.32,285.48,336.24,351.72,340.56,301.32,288.36,219.6,122.4,62.64,27,0.72,0,0,0,0
2019-06-21,1,749.196,31,122.832,0,122.83,0.14,0,0,0,0,0,0,4.608,13.968,32.544,58.212,88.776,113.832,122.832,111.708,91.728,60.768,31.752,13.032,5.292,0.144,0,0,0,0
2019-06-21,2,2826,118,366.48,0,366.48,1.08,0,0,0,0,0,2.52,37.8,125.28,207.72,286.56,343.8,361.44,366.48,339.48,304.56,236.16,135.72,56.88,20.52,1.08,0,0,0,0
2019-06-22,1,727.992,30,119.412,0,119.41,0.07,0,0,0,0,0,0.072,3.528,14.724,38.088,49.86,88.02,96.012,117.504,119.412,93.492,60.552,32.976,11.844,1.908,0,0,0,0,0
2019-06-22,2,2649.24,110,360.72,0,360.72,0.36,0,0,0,0,0,3.24,19.44,104.76,222.84,222.12,300.6,304.2,360.72,358.2,310.32,237.6,142.92,52.56,9.36,0.36,0,0,0,0
2019-06-23,1,573.84,24,109.26,0,109.26,2.08,0,0,0,0,0,0,3.204,11.448,26.568,32.868,68.652,69.228,83.772,109.26,71.712,65.484,20.232,9.324,2.088,0,0,0,0,0
2019-06-23,2,2064.96,86,325.44,0,325.44,0.36,0,0,0,0,0,1.8,39.96,98.64,107.64,139.68,241.92,231.12,258.12,325.44,243.72,237.96,85.68,43.2,9.72,0.36,0,0,0,0
2019-06-24,1,655.308,27,111.636,0,111.63,0.07,0,0,0,0,0,0,3.024,12.276,33.48,62.172,55.98,95.58,111.636,106.164,90.396,39.024,30.348,11.124,4.032,0.072,0,0,0,0
2019-06-24,2,2609.28,109,348.48,0,348.48,0.72,0,0,0,0,0,1.08,37.08,137.52,233.64,290.52,213.48,333.36,315.72,348.48,311.04,180.36,140.4,49.68,16.2,0.72,0,0,0,0
2019-06-25,1,687.888,29,124.02,0,124.02,0.03,0,0,0,0,0,0.036,3.672,11.088,32.688,60.804,85.968,77.868,124.02,98.028,76.824,61.488,31.788,18.828,4.68,0.108,0,0,0,0
2019-06-25,2,2716.56,113,393.84,0,393.84,0.72,0,0,0,0,0,1.8,36.36,125.64,224.28,302.04,316.44,294.12,393.84,296.28,249.84,246.24,135.72,76.32,16.92,0.72,0,0,0,0
2019-06-26,1,48.492,2,9.108,0,9.1,0.07,0,0,0,0,0,0.072,5.148,2.628,3.78,3.744,3.168,3.6,3.06,2.772,5.796,9.108,5.076,0.54,0,0,0,0,0,0
2019-06-26,2,205.56,9,33.84,0,33.84,0.72,0,0,0,0,0,1.08,21.96,12.24,16.92,15.48,13.32,15.12,15.84,14.76,25.2,33.84,19.08,0.72,0,0,0,0,0,0
2019-06-27,1,337.572,14,69.48,0,69.48,0.18,0,0,0,0,0,0,0.36,3.852,4.14,9.936,17.82,53.712,69.48,32.94,45.504,35.928,32.328,24.084,7.308,0.18,0,0,0,0
2019-06-27,2,1294.92,54,234.36,0,234.36,0.36,0,0,0,0,0,0,2.16,17.64,20.88,43.2,84.6,212.76,234.36,151.2,153.36,132.12,129.6,88.2,24.48,0.36,0,0,0,0
2019-06-28,1,523.872,22,75.996,0,75.99,0.03,0,0,0,0,0,0.036,2.34,13.356,31.176,48.924,53.208,55.116,72.936,66.492,75.996,51.948,32.256,12.996,6.768,0.324,0,0,0,0
2019-06-28,2,1808.64,75,257.76,0,257.76,1.8,0,0,0,0,0,0,14.4,48.24,115.92,194.04,175.68,183.6,197.64,217.8,257.76,182.16,138.24,58.32,23.04,1.8,0,0,0,0
2019-06-29,1,77.94,3,10.872,0,10.87,0.03,0,0,0,0,0,0.036,5.76,10.584,10.44,5.688,5.292,10.872,6.768,6.768,6.012,8.352,1.368,0,0,0,0,0,0,0
2019-06-29,2,300.6,13,39.24,0,39.24,1.8,0,0,0,0,0,1.8,28.44,38.52,39.24,19.44,24.48,38.88,28.08,27,18.72,27.72,8.28,0,0,0,0,0,0,0
2019-06-30,1,500.364,21,99.612,0,99.61,0.18,0,0,0,0,0,0.18,6.444,16.848,29.016,34.056,60.264,99.612,71.64,54.648,60.48,44.064,12.096,6.588,4.428,0,0,0,0,0
2019-06-30,2,1797.12,75,327.6,0,327.6,0.36,0,0,0,0,0,2.88,31.68,69.48,145.44,154.08,227.16,327.6,214.56,178.56,208.8,155.52,38.16,25.2,17.64,0.36,0,0,0,0
2019-07-01,1,332.28,14,59.04,0,59.04,1.44,0,0,0,0,0,0,2.664,12.888,35.388,56.664,59.04,45.792,36.288,20.448,19.224,19.26,13.536,9.648,1.44,0,0,0,0,0
2019-07-01,2,1254.96,52,250.2,0,250.2,6.48,0,0,0,0,0,0,14.76,60.48,164.88,250.2,213.12,149.76,120.96,65.52,65.16,63,49.68,30.96,6.48,0,0,0,0,0
2019-07-02,1,534.96,22,93.744,0,93.74,0.07,0,0,0,0,0,0.072,4.788,13.86,33.48,58.32,82.296,93.744,58.536,50.652,47.304,35.964,27.54,22.212,6.192,0,0,0,0,0
2019-07-02,2,2098.8,87,320.04,0,320.04,2.88,0,0,0,0,0,2.88,36.72,126,218.52,288,320.04,289.44,187.56,163.44,152.64,119.52,91.8,81.72,20.52,0,0,0,0,0
2019-07-03,1,403.848,17,70.344,0,70.34,0.18,0,0,0,0,0,0,5.328,16.992,28.584,40.824,35.964,70.344,28.98,40.32,57.456,32.04,25.632,12.816,8.388,0.18,0,0,0,0
2019-07-03,2,1398.24,58,226.44,0,226.44,0.36,0,0,0,0,0,0.36,27,74.88,119.52,148.68,124.92,226.44,81.72,141.48,190.44,107.64,80.64,44.28,29.88,0.36,0,0,0,0
2019-07-04,1,706.932,29,117.936,0,117.93,0.07,0,0,0,0,0,0.072,4.284,11.088,31.032,57.096,86.22,108.828,117.936,115.848,73.836,50.904,31.716,12.996,4.86,0.216,0,0,0,0
2019-07-04,2,2716.92,113,356.76,0,356.76,0.72,0,0,0,0,0,0.72,34.56,123.48,220.32,290.16,333.36,349.56,356.76,349.2,236.88,205.2,141.48,55.8,18.36,1.08,0,0,0,0
2019-07-05,1,625.968,26,105.444,0,105.44,0.14,0,0,0,0,0,0.144,5.004,16.596,31.788,52.524,75.276,88.38,105.444,92.448,55.98,50.04,32.544,15.948,3.852,0,0,0,0,0
2019-07-05,2,2285.28,95,316.8,0,316.8,1.08,0,0,0,0,0,2.52,32.04,109.44,152.64,240.48,279.72,296.64,316.8,273.96,177.84,182.16,135.72,69.84,14.4,1.08,0,0,0,0
2019-07-06,1,538.992,22,128.016,0,128.01,3.52,0,0,0,0,0,0,3.528,9.576,30.384,55.8,90.9,119.952,128.016,100.836,0,0,0,0,0,0,0,0,0,0
2019-07-06,2,2802.24,117,374.04,0,374.04,1.08,0,0,0,0,0,1.8,30.24,92.88,218.16,289.08,351.72,374.04,373.68,315.72,306,239.04,142.92,51.48,14.4,1.08,0,0,0,0
2019-07-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07,2,2621.52,109,390.24,0,390.24,2.16,0,0,0,0,0,2.16,28.08,56.52,153,195.12,297.36,377.28,390.24,366.12,317.16,222.84,140.76,56.52,18.36,0,0,0,0,0
2019-07-08,1,433.044,18,107.928,0,107.92,3.67,0,0,0,0,0,0,0,0,0,0,6.012,53.064,102.492,107.928,71.172,50.58,25.092,13.032,3.672,0,0,0,0,0
2019-07-08,2,1717.92,72,337.68,0,337.68,0.36,0,0,0,0,0,0.36,11.52,28.08,49.68,101.52,169.56,193.32,337.68,298.8,224.64,162.72,80.28,44.64,14.4,0.72,0,0,0,0
2019-07-09,1,246.42,10,35.748,0,35.74,0.9,0,0,0,0,0,0,0.9,7.308,18.54,23.796,35.748,29.412,22.068,22.572,9.54,21.996,34.02,14.22,6.3,0,0,0,0,0
2019-07-09,2,892.08,37,144.72,0,144.72,5.76,0,0,0,0,0,0,5.76,29.88,66.6,78.48,123.48,101.88,75.6,76.68,32.4,81.36,144.72,56.52,18.72,0,0,0,0,0
2019-07-10,1,143.856,6,26.028,0,26.02,0.07,0,0,0,0,0,0,1.404,15.228,22.788,16.2,15.66,26.028,12.636,12.924,8.46,8.604,3.852,0.072,0,0,0,0,0,0
2019-07-10,2,529.2,22,88.56,0,88.56,1.44,0,0,0,0,0,0,10.8,57.6,87.84,60.12,56.16,88.56,44.64,44.28,31.32,33.48,12.96,1.44,0,0,0,0,0,0
2019-07-11,1,518.724,22,85.428,0,85.42,1.36,0,0,0,0,0,0,4.356,9.972,19.836,48.564,74.556,85.428,80.748,52.992,57.06,51.948,22.752,9.144,1.368,0,0,0,0,0
2019-07-11,2,1881.72,78,269.64,0,269.64,0.36,0,0,0,0,0,0,18.36,31.32,91.08,222.84,269.64,264.6,253.8,180.36,213.48,207,88.2,31.68,9,0.36,0,0,0,0
2019-07-12,1,720.756,30,129.888,0,129.88,2.7,0,0,0,0,0,0,2.7,11.16,28.008,47.376,86.796,107.928,129.888,103.356,87.984,62.172,32.112,16.704,4.572,0,0,0,0,0
2019-07-12,2,2648.16,110,382.32,0,382.32,0.36,0,0,0,0,0,0.72,29.52,96.84,185.04,217.8,328.32,344.16,382.32,308.88,300.6,245.16,132.48,58.68,17.28,0.36,0,0,0,0
2019-07-13,1,275.184,11,46.332,0,46.33,1.04,0,0,0,0,0,0,1.26,7.02,13.572,18.612,20.736,27,29.16,46.332,34.812,27.144,21.06,18.972,8.46,1.044,0,0,0,0
2019-07-13,2,935.28,39,141.12,0,141.12,3.24,0,0,0,0,0,0,9.36,25.92,53.64,63.36,76.68,93.24,108.36,141.12,109.44,88.56,71.28,62.28,28.8,3.24,0,0,0,0
2019-07-14,1,709.02,30,124.92,0,124.92,2.23,0,0,0,0,0,0,4.104,16.668,27.936,52.776,85.428,114.804,124.92,107.172,75.204,55.98,29.376,12.42,2.232,0,0,0,0,0
2019-07-14,2,2598.12,108,376.92,0,376.92,10.8,0,0,0,0,0,0,24.84,87.12,156.96,254.52,332.28,367.2,376.92,338.04,263.52,206.28,127.44,52.2,10.8,0,0,0,0,0
2019-07-15,1,427.5,18,86.508,0,86.5,0.07,0,0,0,0,0,0,0.648,7.308,20.88,26.712,28.656,54.684,86.508,52.38,47.844,54.036,30.096,13.392,4.284,0.072,0,0,0,0
2019-07-15,2,1518.48,63,289.08,0,289.08,0.72,0,0,0,0,0,0,5.4,33.12,76.68,88.92,106.2,182.52,289.08,169.2,163.08,201.96,125.28,57.96,18.36,0.72,0,0,0,0
2019-07-16,1,715.968,30,123.624,0,123.62,0.07,0,0,0,0,0,0,3.708,14.832,30.528,53.748,78.192,108.9,123.624,111.384,89.136,53.136,32.832,11.844,4.032,0.072,0,0,0,0
2019-07-16,2,2610,109,372.24,0,372.24,0.72,0,0,0,0,0,0.72,30.24,75.96,159.84,275.76,307.08,359.64,372.24,326.88,301.32,185.04,143.28,54.36,16.92,0.72,0,0,0,0
2019-07-17,1,645.84,27,121.248,0,121.24,4.14,0,0,0,0,0,0,4.32,11.592,31.788,54.288,64.296,65.808,121.248,90.108,96.444,50.04,32.724,19.044,4.14,0,0,0,0,0
2019-07-17,2,2459.52,102,358.56,0,358.56,14.4,0,0,0,0,0,0,34.56,100.44,219.96,237.96,247.68,271.08,358.56,272.52,305.64,186.12,139.68,70.92,14.4,0,0,0,0,0
2019-07-18,1,108.144,5,19.8,0,19.8,0.57,0,0,0,0,0,0,0,0.576,12.06,13.5,13.932,19.8,8.712,6.948,5.832,5.364,13.284,6.192,1.944,0,0,0,0,0
2019-07-18,2,389.88,16,66.6,0,66.6,6.48,0,0,0,0,0,0,0,6.48,46.44,45,47.88,66.6,25.2,24.12,23.4,22.68,49.32,23.4,9.36,0,0,0,0,0
2019-07-19,1,29.232,1,9.036,0,9.03,0.1,0,0,0,0,0,0,0,0,1.26,1.908,2.196,0.108,3.564,0.36,0.432,8.784,9.036,1.584,0,0,0,0,0,0
2019-07-19,2,112.32,5,35.64,0,35.64,0.72,0,0,0,0,0,0,0,0,6.12,7.2,9,1.08,11.16,0.72,3.6,35.64,29.52,8.28,0,0,0,0,0,0
2019-07-20,1,36.9,2,9.324,0,9.32,0.14,0,0,0,0,0,0,0,0,0.756,2.16,2.376,1.476,5.292,9.324,6.588,4.212,4.212,0.36,0.144,0,0,0,0,0
2019-07-20,2,158.04,7,36.72,0,36.72,1.08,0,0,0,0,0,0,0,0,3.6,10.44,8.64,11.52,26.28,36.72,25.2,15.84,14.4,4.32,1.08,0,0,0,0,0
2019-07-21,1,289.008,12,69.156,0,69.15,1.22,0,0,0,0,0,0,0,0,2.052,1.224,21.42,20.916,69.156,61.38,34.596,30.96,29.232,13.248,4.824,0,0,0,0,0
2019-07-21,2,1093.32,46,264.6,0,264.6,0.72,0,0,0,0,0,0,0,0.72,9.72,11.52,90,87.84,264.6,191.16,136.8,105.84,125.64,50.4,19.08,0,0,0,0,0
2019-07-22,1,700.776,29,120.636,0,120.63,0.1,0,0,0,0,0,0,4.968,17.676,27.108,44.676,73.368,110.736,120.636,107.748,84.276,56.592,32.184,15.12,5.58,0.108,0,0,0,0
2019-07-22,2,2573.28,107,367.92,0,367.92,0.36,0,0,0,0,0,0,29.88,93.24,149.76,211.32,297,366.48,367.92,327.96,284.76,221.76,137.16,63.36,22.32,0.36,0,0,0,0
2019-07-23,1,631.62,26,118.188,0,118.18,0.03,0,0,0,0,0,0,2.52,12.06,25.596,45.36,81.216,69.372,78.588,118.188,93.312,58.14,30.888,10.764,5.58,0.036,0,0,0,0
2019-07-23,2,2382.48,99,347.76,0,347.76,0.36,0,0,0,0,0,0,15.84,65.52,169.56,263.16,320.76,198,262.44,347.76,302.76,230.04,138.6,47.52,20.16,0.36,0,0,0,0
2019-07-24,1,536.436,22,106.2,0,106.2,1.54,0,0,0,0,0,0,2.16,13.212,16.308,29.772,54.828,98.856,99.18,106.2,66.6,21.528,15.84,10.404,1.548,0,0,0,0,0
2019-07-24,2,1764,74,319.32,0,319.32,5.76,0,0,0,0,0,0,15.84,50.04,59.76,110.88,203.76,317.52,319.32,316.8,206.28,65.88,57.6,34.56,5.76,0,0,0,0,0
2019-07-25,1,127.548,5,32.544,0,32.54,1.33,0,0,0,0,0,0,2.124,1.692,1.332,3.564,13.968,27.936,32.544,15.084,11.412,5.688,6.984,3.744,1.476,0,0,0,0,0
2019-07-25,2,481.32,20,119.52,0,119.52,0.36,0,0,0,0,0,0.36,11.52,7.92,6.84,18,51.12,111.24,119.52,50.04,38.88,22.68,21.96,16.2,5.04,0,0,0,0,0
2019-07-26,1,157.356,7,24.552,0,24.55,0.86,0,0,0,0,0,0,0.864,2.952,4.752,7.632,21.06,20.772,12.06,6.876,18.72,24.552,21.096,13.896,2.124,0,0,0,0,0
2019-07-26,2,569.52,24,79.92,0,79.92,6.84,0,0,0,0,0,0,6.84,15.48,16.2,27.72,74.52,70.2,44.64,33.48,68.04,77.76,79.92,47.16,7.56,0,0,0,0,0
2019-07-27,1,156.96,7,31.5,0,31.5,0.07,0,0,0,0,0,0,0.072,5.148,9.144,14.256,20.16,17.82,18.828,31.5,16.56,13.788,4.032,4.608,1.044,0,0,0,0,0
2019-07-27,2,582.48,24,118.08,0,118.08,2.88,0,0,0,0,0,0,3.6,25.56,36.36,54.36,74.16,63,70.56,118.08,56.16,51.84,9.72,16.2,2.88,0,0,0,0,0
2019-07-28,1,531.468,22,96.228,0,96.22,1.4,0,0,0,0,0,0,1.404,10.584,18.504,33.66,57.888,59.184,72.324,83.592,96.228,60.66,26.928,8.064,2.448,0,0,0,0,0
2019-07-28,2,1911.24,80,318.24,0,318.24,10.44,0,0,0,0,0,0,10.44,54.36,98.28,136.44,200.16,210.96,209.88,261.72,318.24,244.44,117.36,38.16,10.8,0,0,0,0,0
2019-07-29,1,482.328,20,95.832,0,95.83,0.75,0,0,0,0,0,0,0.756,6.804,9.288,30.204,32.112,46.044,95.832,88.92,74.736,57.744,30.6,8.532,0.756,0,0,0,0,0
