일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),총량(kw)
2019-03-08,5.6,14.5,,3.2,61.9,11.7,20.16,0.6,732.888
2019-03-09,7.4,15.4,,3.8,58.0,11.7,19.07,4.9,678.888
2019-03-10,6.7,12.2,29.7,3.6,88.1,11.7,2.7,9.1,63.648
2019-03-11,5.8,14.5,0.0,4.4,60.3,11.8,19.87,3.4,756.648
2019-03-12,4.5,14.8,0.1,4.7,53.1,11.8,20.69,2.0,803.052
2019-03-13,0.5,11.4,,4.9,30.6,11.9,18.27,1.6,710.6039999999999
2019-03-14,2.7,12.1,,3.8,31.9,11.9,22.69,1.5,865.512
2019-03-15,3.6,13.3,4.0,4.4,55.8,11.9,15.65,4.0,620.316
2019-03-16,2.5,12.6,,4.4,56.3,12.0,21.77,0.0,826.2360000000001
2019-03-17,5.4,15.4,,3.0,47.6,12.0,23.14,0.3,869.112
2019-03-18,8.1,14.4,,4.0,58.4,12.0,14.84,8.3,537.84
2019-03-19,9.2,19.3,,3.0,49.0,12.1,21.27,1.8,770.688
2019-03-20,11.2,17.2,33.7,2.8,70.0,12.1,9.13,9.0,303.3
2019-03-21,10.6,21.0,5.7,5.3,63.9,12.2,18.48,7.8,670.3560000000001
2019-03-22,5.4,14.4,,3.4,48.4,12.2,22.19,3.0,825.9119999999999
2019-03-23,3.7,13.5,,3.9,36.9,12.2,22.8,4.3,859.284
2019-03-24,2.0,11.1,,4.6,44.8,12.3,25.2,0.0,896.0039999999999
2019-03-25,4.5,11.8,,4.3,41.6,12.3,14.19,6.5,482.68800000000005
2019-03-26,7.2,20.7,,2.8,44.8,12.3,22.92,0.5,796.068
2019-03-27,12.3,18.7,,7.2,48.5,12.4,22.4,4.0,763.704
2019-03-28,10.7,16.1,,2.8,67.4,12.4,17.79,6.9,672.732
2019-03-29,10.5,17.1,,2.9,73.4,12.4,18.81,6.9,614.592
2019-03-30,5.6,16.1,1.1,4.0,61.8,12.5,18.95,5.9,672.84
2019-03-31,4.4,13.5,,4.9,37.6,12.5,25.43,2.6,812.3760000000001
2019-04-01,2.1,14.1,,2.7,31.0,12.6,23.17,2.4,781.632
2019-04-02,4.5,15.0,,3.6,39.1,12.6,26.09,0.3,885.9960000000001
2019-04-03,5.7,13.9,,4.2,32.0,12.6,25.98,0.0,869.2560000000001
2019-04-04,6.0,17.4,,4.3,32.9,12.7,25.95,2.6,859.932
2019-04-05,10.1,18.0,,5.8,48.4,12.7,22.95,2.1,771.84
2019-04-06,10.4,18.4,,2.7,59.0,12.7,24.6,0.0,805.176
2019-04-07,9.9,15.9,13.2,2.1,76.4,12.8,6.73,7.4,206.352
2019-04-08,9.5,18.3,,3.1,65.1,12.8,23.71,4.0,759.492
2019-04-09,8.4,15.8,8.3,4.5,59.1,12.8,15.64,7.4,543.42
2019-04-10,7.9,12.9,6.9,4.0,74.4,12.9,7.84,9.4,276.156
2019-04-11,6.8,14.2,,2.3,61.3,12.9,14.37,6.6,383.616
2019-04-12,7.4,16.4,2.5,2.6,59.1,13.0,21.61,4.8,658.008
2019-04-13,9.2,17.2,,3.0,51.0,13.0,20.45,5.3,594.684
2019-04-14,10.6,15.6,0.0,4.4,50.9,13.0,7.75,6.4,187.34400000000002
2019-04-15,7.9,17.9,,3.6,40.3,13.1,27.18,0.0,843.5160000000001
2019-04-16,10.3,21.2,,2.3,37.0,13.1,24.57,4.9,756.288
2019-04-17,14.3,23.4,,3.9,43.5,13.1,21.63,4.8,645.048
2019-04-18,14.2,20.0,,5.2,60.8,13.2,26.73,2.6,824.3639999999999
2019-04-19,10.1,16.8,,3.3,61.4,13.2,14.3,7.8,461.376
2019-04-20,9.7,18.2,,2.9,61.0,13.2,27.16,1.1,823.284
2019-04-21,13.4,22.0,,2.5,65.4,13.3,18.79,6.8,525.132
2019-04-22,14.1,22.2,,2.8,62.5,13.3,26.11,3.6,806.328
2019-04-23,14.5,19.5,7.3,2.1,73.4,13.3,7.69,9.4,224.424
2019-04-24,15.1,20.5,16.1,2.1,95.1,13.4,9.05,9.5,220.06799999999998
2019-04-25,13.0,16.3,0.1,2.8,73.0,13.4,6.08,9.9,189.468
2019-04-26,8.5,13.1,5.3,2.4,86.8,13.4,3.24,9.5,104.796
2019-04-27,8.1,16.3,,2.8,58.4,13.5,25.62,4.8,740.34
2019-04-28,10.7,16.9,,1.8,58.3,13.5,15.23,7.5,406.728
2019-04-29,12.1,13.8,25.3,2.6,87.9,13.5,2.56,9.9,97.848
2019-04-30,13.1,18.9,0.0,2.1,83.5,13.6,12.68,8.3,372.31199999999995
2019-05-01,14.3,20.8,,2.9,72.1,13.6,18.14,7.0,546.5880000000001
2019-05-02,14.8,21.7,,3.8,54.8,13.6,28.13,0.0,799.452
2019-05-03,15.3,23.1,,2.4,41.9,13.7,28.63,0.0,788.436
2019-05-04,15.1,23.6,,1.8,53.0,13.7,26.14,3.9,731.7
2019-05-05,15.4,23.9,,3.8,51.5,13.7,26.47,5.5,735.9839999999999
2019-05-06,12.8,21.3,0.0,3.3,55.4,13.7,24.62,4.3,694.044
2019-05-07,11.0,20.0,,3.9,49.0,13.8,29.66,0.9,814.14
2019-05-08,12.9,21.6,,4.3,36.0,13.8,23.49,6.0,668.448
2019-05-09,16.0,22.9,,3.7,37.4,13.8,26.26,5.1,736.128
2019-05-10,16.0,23.8,,2.5,38.6,13.9,26.05,4.8,747.1439999999999
2019-05-11,14.3,24.4,,2.2,42.4,13.9,29.8,1.9,780.8760000000001
2019-05-12,15.9,25.8,,2.5,43.5,13.9,30.0,2.4,791.5319999999999
2019-05-13,14.8,20.7,,2.8,67.1,14.0,25.16,6.8,738.54
2019-05-14,17.2,24.7,0.0,3.2,72.6,14.0,27.58,5.0,744.6239999999999
2019-05-15,18.7,25.7,,1.5,60.1,14.0,27.34,5.8,743.2560000000001
2019-05-16,18.0,26.7,,1.7,62.0,14.0,28.09,5.0,743.832
2019-05-17,17.8,23.7,0.0,2.4,65.5,14.1,22.85,7.5,644.4
2019-05-18,16.5,20.4,37.1,3.6,86.9,14.1,3.63,9.8,85.5
2019-05-19,18.0,21.9,8.4,2.8,83.1,14.1,8.14,10.0,314.316
2019-05-20,14.1,23.3,1.1,4.1,66.8,14.1,17.35,6.3,398.664
2019-05-21,12.2,22.3,,3.7,45.5,14.1,31.5,0.3,815.508
2019-05-22,15.8,24.6,,4.1,51.1,14.2,31.66,0.0,812.052
2019-05-23,16.2,26.1,,3.5,71.4,14.2,29.59,0.8,764.424
2019-05-24,16.2,25.4,,3.2,68.5,14.2,28.71,0.0,741.7080000000001
2019-05-25,19.2,30.1,,3.4,53.5,14.2,23.34,7.3,596.556
2019-05-26,18.5,25.7,,3.5,65.4,14.2,27.79,7.0,767.7
2019-05-27,18.4,20.9,28.4,6.6,93.9,14.3,1.1,9.9,13.572000000000001
2019-05-28,15.1,22.5,,2.9,58.9,14.3,20.66,7.1,596.448
2019-05-29,14.0,25.4,,3.8,46.1,14.3,30.92,0.8,788.472
2019-05-30,17.8,26.9,,3.6,34.4,14.3,26.34,6.5,749.592
2019-05-31,14.9,22.9,1.1,4.1,59.9,14.3,20.0,5.8,518.904
2019-06-01,16.2,24.8,,2.9,60.9,14.4,25.83,8.5,723.7080000000001
2019-06-02,17.4,24.6,,2.6,53.8,14.4,26.18,5.9,733.8960000000001
2019-06-03,17.4,25.6,,2.9,54.9,14.4,29.15,2.0,777.852
2019-06-04,19.2,26.5,,2.5,63.4,14.4,29.82,0.0,750.0239999999999
2019-06-05,20.4,29.7,,2.4,58.9,14.4,29.52,1.6,760.3919999999999
2019-06-06,17.8,27.0,28.0,2.4,75.9,14.4,21.99,7.1,620.8919999999999
2019-06-07,16.8,20.0,45.7,2.5,91.1,14.4,3.36,10.0,107.928
2019-06-08,17.0,22.2,,2.3,76.3,14.4,21.68,7.1,652.3919999999999
2019-06-09,16.4,22.1,,2.9,70.8,14.5,19.75,5.9,703.62
2019-06-10,15.8,22.7,,2.9,67.0,14.5,18.78,6.3,552.636
2019-06-11,16.1,22.1,0.0,2.5,70.4,14.5,15.64,7.5,419.68800000000005
2019-06-12,16.9,22.3,,2.4,71.4,14.5,26.23,4.8,592.02
2019-06-13,15.5,23.0,,2.2,74.4,14.5,30.82,3.5,801.4680000000001
2019-06-14,17.2,23.7,9.2,2.0,82.5,14.5,6.42,9.6,189.43200000000002
2019-06-15,17.2,25.3,1.0,2.7,74.1,14.5,21.57,7.5,619.992
2019-06-16,17.7,23.4,,2.4,75.6,14.5,21.92,5.9,718.308
2019-06-17,17.6,24.6,,3.4,75.0,14.5,25.29,7.0,692.388
2019-06-18,19.5,24.8,0.2,3.5,75.6,14.5,11.22,8.6,342.324
2019-06-19,19.3,27.3,,2.5,71.4,14.5,25.49,4.4,676.548
2019-06-20,21.6,27.5,,3.5,67.1,14.5,26.65,3.4,725.0039999999999
2019-06-21,21.0,26.8,,3.3,71.6,14.5,28.48,5.3,749.196
2019-06-22,19.1,25.0,,3.2,66.9,14.5,27.91,6.1,727.992
2019-06-23,18.4,24.8,,2.3,68.4,14.5,23.2,5.0,573.84
2019-06-24,18.0,24.5,,2.4,71.0,14.5,28.84,2.1,655.308
2019-06-25,18.5,26.8,,2.2,71.3,14.5,26.8,4.1,687.888
2019-06-26,19.6,21.8,112.5,2.2,86.6,14.5,1.92,9.4,48.492
2019-06-27,20.7,24.4,36.5,2.6,96.0,14.5,10.78,9.4,337.57199999999995
2019-06-28,20.8,25.5,,2.0,88.4,14.5,13.84,8.9,523.872
2019-06-29,20.0,23.7,91.0,2.7,94.8,14.5,3.07,9.8,77.94
2019-06-30,21.3,28.1,0.2,3.1,86.9,14.5,17.91,7.8,500.36400000000003
2019-07-01,21.3,27.8,0.0,2.9,88.6,14.5,12.4,8.8,332.28
2019-07-02,20.9,26.4,,2.9,81.6,14.5,20.76,7.4,534.96
2019-07-03,20.4,24.1,,1.9,91.1,14.5,14.21,7.9,403.848
2019-07-04,19.8,28.3,,2.1,75.8,14.5,27.35,4.8,706.932
2019-07-05,20.6,26.9,,1.7,70.3,14.5,23.58,6.0,625.9680000000001
2019-07-06,20.7,28.9,,3.2,65.9,14.5,30.39,2.0,538.992
2019-07-07,20.8,26.5,,3.5,66.1,14.4,28.06,6.6,0.0
2019-07-08,20.5,26.9,0.0,3.0,72.0,14.4,14.59,8.6,433.04400000000004
2019-07-09,20.2,26.1,,3.2,71.8,14.4,10.6,8.9,246.42
2019-07-10,20.7,22.7,35.1,3.7,87.8,14.4,3.54,9.9,143.856
2019-07-11,21.6,27.2,4.5,3.9,85.4,14.4,20.79,6.6,518.724
2019-07-12,21.5,28.9,,2.7,77.4,14.4,24.66,7.5,720.7560000000001
2019-07-13,21.0,23.5,0.0,2.2,83.5,14.4,10.22,9.6,275.184
2019-07-14,20.6,26.8,,2.3,74.8,14.3,26.71,6.3,709.02
2019-07-15,21.8,26.6,,2.2,78.4,14.3,18.58,6.6,427.5
2019-07-16,21.0,27.1,,2.6,77.5,14.3,27.54,2.3,715.9680000000001
2019-07-17,21.2,27.8,2.8,2.6,79.3,14.3,24.47,7.6,645.84
2019-07-18,21.2,23.0,38.5,1.6,97.1,14.2,4.01,10.0,108.14399999999999
2019-07-19,22.7,23.7,57.7,2.3,98.4,14.2,1.35,10.0,29.232
2019-07-20,23.0,23.9,172.2,6.3,98.8,14.2,2.35,10.0,36.9
2019-07-21,22.2,26.0,38.4,6.8,94.4,14.2,10.32,7.5,289.008
2019-07-22,22.9,29.1,,4.6,88.1,14.2,25.88,4.9,700.7760000000001
2019-07-23,24.9,29.9,,5.0,86.3,14.1,25.39,6.9,631.62
2019-07-24,24.6,29.3,0.0,4.4,89.1,14.1,16.62,8.6,536.436
2019-07-25,24.9,27.7,0.1,4.6,95.6,14.1,8.22,9.6,127.54799999999999
2019-07-26,24.7,26.8,0.0,5.6,96.1,14.1,7.78,9.0,157.356
2019-07-27,24.7,26.9,7.3,4.6,98.5,14.1,7.13,9.6,156.96
2019-07-28,25.7,29.1,,6.5,90.1,14.0,22.36,6.6,531.4680000000001
2019-07-29,25.2,30.3,2.3,4.6,88.8,14.0,19.64,5.6,482.32800000000003
2019-07-30,25.5,30.5,,4.9,87.8,14.0,27.29,5.0,692.568
2019-07-31,26.2,30.9,,5.1,83.0,13.9,27.98,2.5,715.6439999999999
2019-08-01,25.6,31.3,,4.3,81.9,13.9,28.05,0.9,744.444
2019-08-02,26.7,33.0,,2.2,72.5,13.9,28.05,1.3,721.08
2019-08-03,26.3,32.7,,2.3,72.4,13.9,27.18,3.8,725.7239999999999
2019-08-04,26.4,32.2,,2.3,68.1,13.8,25.48,2.0,659.052
2019-08-05,26.1,32.8,,2.3,66.1,13.8,24.88,4.5,710.748
2019-08-06,23.2,29.8,72.5,4.0,86.5,13.8,6.79,8.6,181.908
2019-08-07,23.4,30.9,1.2,4.9,86.4,13.8,26.79,4.3,703.548
2019-08-08,25.9,32.5,,2.4,77.9,13.7,26.0,4.3,722.8439999999999
2019-08-09,26.6,32.5,,1.6,76.6,13.7,21.53,6.3,600.0840000000001
2019-08-10,26.0,32.3,,2.8,77.0,13.7,24.44,5.5,666.936
2019-08-11,26.3,30.6,,3.0,79.9,13.6,22.46,6.9,667.2239999999999
2019-08-12,27.0,31.9,,2.7,78.0,13.6,27.06,5.4,739.8
2019-08-13,27.1,35.0,,2.8,66.6,13.6,27.58,3.5,727.56
2019-08-14,26.5,33.3,0.2,4.1,74.1,13.5,20.49,7.6,730.872
2019-08-15,26.7,28.5,6.2,3.2,86.0,13.5,7.74,9.0,182.52
2019-08-16,26.3,31.6,,5.6,76.0,13.5,25.27,4.8,676.692
2019-08-17,24.5,29.9,,4.3,73.9,13.4,27.38,0.0,753.408
2019-08-18,25.2,29.8,,3.8,82.9,13.4,20.62,3.8,595.188
2019-08-19,25.2,30.2,,2.2,78.3,13.4,20.04,7.3,520.776
2019-08-20,25.1,30.3,,3.1,74.3,13.3,14.87,8.3,488.01599999999996
2019-08-21,25.0,29.4,23.0,2.4,85.6,13.3,11.43,9.3,353.952
2019-08-22,25.0,27.3,45.1,5.9,94.8,13.3,3.63,9.3,91.512
2019-08-23,23.5,28.2,0.0,2.4,76.4,13.3,9.25,7.3,250.416
2019-08-24,21.6,28.3,0.0,2.4,64.1,13.2,19.39,6.0,528.444
2019-08-25,22.7,27.6,0.0,2.2,71.9,13.2,11.54,6.8,329.32800000000003
2019-08-26,21.8,28.8,,2.2,75.6,13.2,23.29,5.5,684.5039999999999
2019-08-27,22.2,25.1,4.7,2.0,95.6,13.1,4.15,10.0,116.46
2019-08-28,22.7,26.3,2.2,2.1,93.8,13.1,7.16,9.5,182.196
2019-08-29,22.1,24.3,1.2,2.9,89.1,13.0,4.44,9.5,113.68799999999999
2019-08-30,20.3,28.9,,3.3,72.5,13.0,24.19,4.0,617.58
2019-08-31,21.0,28.3,,3.1,66.4,13.0,23.25,4.3,718.74
2019-09-01,21.4,27.7,2.3,1.5,82.4,12.9,9.16,9.5,299.48400000000004
2019-09-02,20.2,22.9,40.4,1.7,98.6,12.9,3.22,10.0,95.904
2019-09-03,21.9,25.8,5.8,1.7,95.3,12.9,6.38,10.0,175.06799999999998
2019-09-04,22.0,26.8,1.3,1.8,93.3,12.8,8.85,9.3,307.8
2019-09-05,24.0,29.3,,1.8,88.6,12.8,20.48,7.3,648.684
2019-09-06,25.6,28.8,0.0,2.8,84.8,12.8,10.74,8.9,317.41200000000003
2019-09-07,24.1,27.3,12.3,6.5,88.1,12.7,8.67,8.8,318.528
2019-09-08,23.5,29.1,1.3,2.0,91.8,12.7,12.81,8.4,377.784
2019-09-09,23.9,30.5,,1.8,85.3,12.7,21.02,6.1,698.076
2019-09-10,25.2,29.2,,3.4,87.0,12.6,14.67,7.1,465.048
2019-09-11,23.3,29.2,13.4,2.6,87.6,12.6,10.55,9.3,361.116
2019-09-12,19.9,23.6,3.9,3.8,79.9,12.5,8.42,9.4,280.728
2019-09-13,20.5,27.4,,3.1,67.6,12.5,22.45,3.8,775.368
2019-09-14,20.1,27.7,,1.9,73.9,12.5,21.66,1.4,742.716
2019-09-15,21.5,29.3,,2.3,71.4,12.4,20.26,3.1,564.984
2019-09-16,20.2,28.0,,2.8,65.5,12.4,18.29,3.6,543.816
2019-09-17,19.6,28.1,,3.5,60.3,12.4,21.86,0.8,785.304
2019-09-18,19.6,28.2,,2.3,60.0,12.3,18.73,3.4,612.288
2019-09-19,18.7,25.6,,3.3,58.1,12.3,23.61,1.1,810.7560000000001
2019-09-20,18.0,26.5,0.3,3.7,66.1,12.3,17.68,7.8,604.224
2019-09-21,17.2,20.6,30.4,4.1,93.3,12.2,2.58,10.0,53.784
2019-09-22,17.1,19.1,81.6,7.4,95.6,12.2,1.82,10.0,46.943999999999996
2019-09-23,16.7,20.7,2.5,2.5,91.1,12.1,8.51,9.9,258.444
2019-09-24,15.8,24.2,,2.3,70.5,12.1,21.73,1.6,767.232
2019-09-25,15.8,25.4,,1.9,69.4,12.1,17.68,5.1,613.404
2019-09-26,19.1,27.8,,2.8,74.1,12.0,20.31,4.3,737.4960000000001
2019-09-27,20.6,26.1,15.3,2.7,86.4,12.0,6.95,9.6,220.68
2019-09-28,21.3,26.1,68.2,1.3,99.4,12.0,5.94,9.4,141.084
2019-09-29,21.3,28.8,,1.6,91.9,11.9,15.54,5.0,518.544
2019-09-30,22.5,27.7,0.0,2.1,89.5,11.9,14.93,7.6,496.8
2019-10-01,21.6,23.3,9.8,1.8,95.3,11.9,2.71,9.9,60.12
2019-10-02,21.6,23.8,94.8,3.9,97.8,11.8,0.71,10.0,9.036
2019-10-03,22.3,28.8,1.8,6.1,74.4,11.8,16.75,4.9,13.788
2019-10-04,20.2,25.8,,2.1,75.9,11.8,19.95,1.5,0.0
2019-10-05,18.5,26.4,1.2,3.5,81.5,11.7,12.97,8.0,0.0
2019-10-06,16.4,22.8,,3.8,61.9,11.7,17.49,6.0,664.956
2019-10-07,16.4,21.2,1.4,2.5,79.0,11.6,5.5,9.5,174.024
2019-10-08,16.0,24.0,,2.4,59.1,11.6,17.92,3.8,692.5319999999999
2019-10-09,12.6,23.2,,2.2,51.1,11.6,19.7,0.0,774.72
2019-10-10,14.1,24.5,,1.6,57.4,11.5,19.16,0.8,748.08
2019-10-11,16.7,27.0,,2.4,60.3,11.5,18.82,1.0,743.9760000000001
2019-10-12,16.5,24.5,,4.9,57.4,11.5,18.57,2.3,747.252
2019-10-13,15.1,23.0,,3.9,57.5,11.4,17.53,2.0,721.62
2019-10-14,14.3,23.0,,2.3,63.1,11.4,18.57,0.5,747.72
2019-10-15,13.4,18.9,,3.5,69.5,11.4,6.45,6.3,265.5
2019-10-16,12.5,21.4,,2.3,63.0,11.3,17.49,4.1,660.6
2019-10-17,14.1,21.2,,3.1,65.6,11.3,10.43,7.4,362.16
2019-10-18,15.5,17.7,29.5,3.6,92.8,11.2,0.92,9.6,23.688000000000002
2019-10-19,15.8,24.0,,1.9,77.9,11.2,14.86,5.0,592.56
2019-10-20,14.9,23.6,,2.0,75.1,11.2,14.65,3.5,541.7280000000001
2019-10-21,15.2,23.7,,3.2,67.5,11.1,18.1,1.9,718.452
2019-10-22,16.1,23.8,0.0,3.0,68.0,11.1,12.27,5.5,596.196
2019-10-23,16.3,20.8,1.4,3.2,73.1,11.1,5.89,9.4,211.46400000000003
2019-10-24,16.4,21.2,0.0,3.5,76.6,11.0,5.71,9.0,171.75599999999997
2019-10-25,16.8,24.9,,2.1,74.0,11.0,12.96,6.4,628.596
2019-10-26,13.9,21.4,,2.9,52.3,11.0,16.45,5.4,725.9760000000001
2019-10-27,10.4,18.7,,2.5,41.9,10.9,14.27,4.6,604.7280000000001
2019-10-28,10.7,19.9,,3.2,55.0,10.9,16.35,3.9,713.7360000000001
2019-10-29,13.3,21.2,,3.1,57.1,10.9,14.31,0.4,610.668
2019-10-30,10.6,20.4,,2.9,47.1,10.8,17.14,0.0,765.4680000000001
2019-10-31,11.0,22.4,,3.3,50.8,10.8,16.63,0.0,744.3
2019-11-01,13.4,24.0,,2.4,56.1,10.8,15.02,0.6,675.36
2019-11-02,14.4,22.6,,2.1,67.1,10.7,12.55,4.8,515.0880000000001
2019-11-03,14.0,22.3,2.3,2.2,71.9,10.7,10.07,6.3,391.06800000000004
2019-11-04,12.3,19.7,,2.7,64.8,10.7,9.58,3.6,215.28
2019-11-05,10.8,20.7,,1.4,58.8,10.6,15.37,0.0,467.064
2019-11-06,11.7,21.3,,2.4,52.1,10.6,15.23,1.8,697.3919999999999
2019-11-07,11.7,19.2,,2.3,51.4,10.6,13.06,4.0,576.288
2019-11-08,10.7,19.0,,2.1,46.8,10.6,14.44,0.0,406.18800000000005
2019-11-09,9.0,20.2,,1.8,40.8,10.5,14.43,0.0,685.692
2019-11-10,10.0,18.3,1.7,2.8,58.0,10.5,7.93,6.8,288.36
2019-11-11,11.8,19.7,,4.5,57.0,10.5,14.17,1.3,614.448
2019-11-12,10.9,19.1,,2.0,53.0,10.4,13.28,2.9,623.376
2019-11-13,9.9,16.3,,4.2,58.4,10.4,6.75,6.0,228.34799999999998
2019-11-14,4.8,14.4,,3.0,33.3,10.4,15.13,0.0,765.8639999999999
2019-11-15,5.6,16.4,,3.9,47.1,10.4,14.15,0.0,696.9960000000001
2019-11-16,11.1,19.8,,3.3,65.8,10.3,12.77,0.6,605.52
2019-11-17,12.3,19.1,2.0,2.2,79.5,10.3,3.37,9.3,128.77200000000002
2019-11-18,6.7,19.5,6.8,4.9,61.8,10.3,8.6,8.6,372.24
2019-11-19,3.8,10.8,,2.1,46.8,10.2,14.45,2.8,667.08
2019-11-20,2.0,12.4,,2.4,38.3,10.2,14.32,0.0,741.204
2019-11-21,4.0,16.3,,2.0,49.0,10.2,13.32,2.4,689.9760000000001
2019-11-22,10.1,20.3,,3.0,64.3,10.2,13.45,2.3,650.628
2019-11-23,12.2,20.5,,2.3,67.6,10.1,12.77,2.8,650.196
2019-11-24,13.4,18.9,1.0,1.6,86.3,10.1,3.99,8.0,129.49200000000002
2019-11-25,9.5,16.6,,3.9,65.0,10.1,8.64,7.4,401.472
2019-11-26,8.8,16.7,,2.9,62.8,10.1,12.08,4.4,690.192
2019-11-27,8.8,11.7,,2.0,60.9,10.1,3.43,8.8,87.912
2019-11-28,6.3,12.9,0.0,3.4,69.0,10.1,5.96,6.9,269.28
2019-11-29,5.0,14.0,,2.5,40.4,10.0,13.46,0.0,701.172
2019-11-30,6.5,15.7,,2.0,58.8,10.0,9.57,4.9,418.75199999999995
2019-11-30,6.5,15.7,,2.0,58.8,10.0,9.57,4.9,418.75199999999995
2019-12-01,6.5,12.1,33.3,2.8,92.9,10.0,2.2,10.0,61.452
2019-12-02,2.6,10.5,2.5,3.1,53.8,10.0,12.54,2.5,652.5
2019-12-03,0.3,9.2,,2.5,52.1,10.0,11.84,1.6,627.156
2019-12-04,4.6,11.3,,2.7,50.5,9.9,11.11,0.4,537.516
2019-12-05,0.0,9.6,,2.2,39.3,9.9,12.05,2.6,650.124
2019-12-06,-2.8,4.7,,3.7,25.8,9.9,8.84,4.9,363.276
2019-12-07,-2.2,9.7,,2.4,40.0,9.9,12.68,0.0,683.64
2019-12-08,2.4,12.0,,1.9,43.0,9.9,12.6,0.0,675.5039999999999
2019-12-09,3.7,13.4,,2.7,45.4,9.9,12.23,0.0,648.54
2019-12-10,6.8,16.3,,3.1,64.3,9.9,10.49,2.0,522.252
2019-12-11,5.8,16.6,,5.1,57.5,9.9,11.03,2.9,563.472
2019-12-12,2.2,9.3,,2.5,30.6,9.8,12.61,0.0,686.7719999999999
2019-12-13,2.3,10.5,,3.7,37.9,9.8,9.8,3.5,471.6
2019-12-14,6.2,12.7,,3.3,44.6,9.8,11.5,1.9,596.376
2019-12-15,6.8,14.5,,2.7,60.6,9.8,9.07,4.9,488.376
2019-12-16,6.3,16.4,,1.1,66.6,9.8,10.35,4.3,529.56
2019-12-17,9.1,16.6,0.0,2.5,78.9,9.8,4.98,6.1,174.74400000000003
2019-12-18,8.0,15.7,,3.5,42.9,9.8,10.25,3.9,506.23199999999997
2019-12-19,3.6,12.2,,3.2,29.4,9.8,11.66,6.1,624.06
2019-12-20,1.2,9.4,,1.9,40.0,9.8,10.37,3.3,534.636
2019-12-21,1.7,6.3,,1.8,41.6,9.8,4.34,6.6,131.364
2019-12-22,4.2,10.0,,1.6,49.1,9.8,3.6,6.3,78.408
2019-12-23,5.0,12.9,,2.3,47.4,9.8,10.46,0.5,385.99199999999996
2019-12-24,3.0,14.3,,1.5,57.3,9.8,10.22,3.0,382.93199999999996
2019-12-25,5.4,16.3,,1.6,52.1,9.8,11.06,3.3,436.284
2019-12-26,4.0,12.2,1.7,3.0,59.8,9.8,2.28,7.9,43.416000000000004
2019-12-27,0.4,9.0,,3.2,35.4,9.8,12.64,0.0,526.284
2019-12-28,-0.3,9.4,,2.1,34.1,9.8,12.12,0.0,499.5
2019-12-29,2.6,9.5,11.4,1.3,66.5,9.8,2.66,8.6,56.088
2019-12-30,7.1,14.0,1.4,2.2,81.5,9.8,9.97,5.3,379.764
2019-12-31,-2.5,7.1,,3.0,28.3,9.8,13.09,0.0,550.7280000000001
2020-01-01,-3.2,7.8,,2.3,44.0,9.8,12.32,1.0,505.224
2020-01-02,0.5,9.6,,2.8,53.1,9.9,11.17,0.4,437.07599999999996
2020-01-03,2.3,11.6,,3.0,43.0,9.9,12.09,0.1,484.596
2020-01-04,2.0,9.7,,2.9,34.8,9.9,10.85,2.5,423.39599999999996
2020-01-05,2.6,13.5,,1.3,51.1,9.9,11.9,1.0,478.836
2020-01-06,5.5,9.0,10.7,1.5,89.4,9.9,1.72,9.8,29.628
2020-01-07,9.0,17.7,26.3,6.1,96.6,9.9,0.7,10.0,4.3919999999999995
2020-01-08,4.9,15.0,0.0,6.4,63.5,9.9,12.12,4.1,346.284
2020-01-09,2.3,9.8,,2.6,48.0,9.9,10.61,4.5,408.92400000000004
2020-01-10,0.9,12.3,,1.8,40.5,10.0,11.99,1.6,459.9
2020-01-11,1.9,10.5,,3.3,39.5,10.0,12.5,3.6,497.124
2020-01-12,2.0,8.8,,4.4,45.4,10.0,12.84,2.9,521.496
2020-01-13,1.0,8.1,,3.3,47.3,10.0,12.4,1.3,463.608
2020-01-14,-0.3,5.5,,2.4,39.8,10.0,5.87,6.1,153.0
2020-01-15,-0.4,7.0,,2.7,39.6,10.0,13.32,0.3,543.06
2020-01-16,-0.3,9.5,,2.2,31.1,10.1,10.67,7.5,404.82
2020-01-17,3.2,11.8,,1.7,39.6,10.1,8.72,7.3,307.116
2020-01-18,1.4,9.8,2.6,3.2,60.9,10.1,7.32,8.0,243.972
2020-01-19,2.1,9.4,,3.9,40.9,10.1,8.89,3.5,300.384
2020-01-20,1.6,9.8,,2.7,45.6,10.2,12.44,0.1,462.24
2020-01-21,0.1,10.3,,2.2,47.5,10.2,14.0,1.6,547.2
2020-01-22,4.8,9.3,9.6,1.8,82.3,10.2,1.52,9.9,24.732
2020-01-23,8.1,10.1,4.9,2.6,97.1,10.2,2.34,9.8,51.156000000000006
2020-01-24,5.9,15.9,,2.4,64.0,10.2,12.13,6.6,448.344
2020-01-25,8.0,11.6,0.0,2.9,66.0,10.3,5.12,9.6,131.868
2020-01-26,7.4,13.8,0.0,3.9,64.0,10.3,7.48,9.3,218.55599999999998
2020-01-27,4.8,10.0,73.3,6.0,96.0,10.3,0.42,10.0,0.9359999999999999
2020-01-28,6.0,13.1,0.3,3.8,69.6,10.4,10.18,8.6,226.548
2020-01-29,6.6,13.0,0.0,2.2,59.6,10.4,7.33,9.3,288.288
